"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - response_length/main_chain/mean__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - response_length/main_chain/mean__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MAX"
"2855","434.2604064941406","434.2604064941406","434.2604064941406","725.9479370117188","725.9479370117188","725.9479370117188","618.9583129882812","618.9583129882812","618.9583129882812"
"2856","320.8846130371094","320.8846130371094","320.8846130371094","745.5347290039062","745.5347290039062","745.5347290039062","544.9464111328125","544.9464111328125","544.9464111328125"
"2857","382.03125","382.03125","382.03125","730.3828125","730.3828125","730.3828125","566.3916625976562","566.3916625976562","566.3916625976562"
"2858","376.53125","376.53125","376.53125","736.3416748046875","736.3416748046875","736.3416748046875","584.0113525390625","584.0113525390625","584.0113525390625"
"2859","328.4583435058594","328.4583435058594","328.4583435058594","709.7999877929688","709.7999877929688","709.7999877929688","522.25","522.25","522.25"
"2860","400.7604064941406","400.7604064941406","400.7604064941406","690.8203125","690.8203125","690.8203125","535.5892944335938","535.5892944335938","535.5892944335938"
"2861","364.08929443359375","364.08929443359375","364.08929443359375","724","724","724","572.0096435546875","572.0096435546875","572.0096435546875"
"2862","382.7734375","382.7734375","382.7734375","729.5735473632812","729.5735473632812","729.5735473632812","549","549","549"
"2863","383.9750061035156","383.9750061035156","383.9750061035156","726.1160888671875","726.1160888671875","726.1160888671875","589.8375244140625","589.8375244140625","589.8375244140625"
"2864","356.6833190917969","356.6833190917969","356.6833190917969","711.7794189453125","711.7794189453125","711.7794189453125","550.2708129882812","550.2708129882812","550.2708129882812"
"2865","366.9038391113281","366.9038391113281","366.9038391113281","702.50732421875","702.50732421875","702.50732421875","528.4615478515625","528.4615478515625","528.4615478515625"
"2866","301.03125","301.03125","301.03125","737.0277709960938","737.0277709960938","737.0277709960938","549.8653564453125","549.8653564453125","549.8653564453125"
"2867","399.89166259765625","399.89166259765625","399.89166259765625","718.941650390625","718.941650390625","718.941650390625","567.03125","567.03125","567.03125"
"2868","349.4375","349.4375","349.4375","727.8235473632812","727.8235473632812","727.8235473632812","605.3557739257812","605.3557739257812","605.3557739257812"
"2869","325.18182373046875","325.18182373046875","325.18182373046875","721.4038696289062","721.4038696289062","721.4038696289062","553.9196166992188","553.9196166992188","553.9196166992188"
"2870","382.2727355957031","382.2727355957031","382.2727355957031","704.328125","704.328125","704.328125","591.2857055664062","591.2857055664062","591.2857055664062"
"2871","364.7083435058594","364.7083435058594","364.7083435058594","705.5916748046875","705.5916748046875","705.5916748046875","579.7720336914062","579.7720336914062","579.7720336914062"
"2872","277.8500061035156","277.8500061035156","277.8500061035156","648.4886474609375","648.4886474609375","648.4886474609375","534.5","534.5","534.5"
"2873","371.3125","371.3125","371.3125","698.7941284179688","698.7941284179688","698.7941284179688","615.7604370117188","615.7604370117188","615.7604370117188"
"2874","386.765625","386.765625","386.765625","684.6805419921875","684.6805419921875","684.6805419921875","584.1634521484375","584.1634521484375","584.1634521484375"
"2875","363.5416564941406","363.5416564941406","363.5416564941406","662.1346435546875","662.1346435546875","662.1346435546875","559.5795288085938","559.5795288085938","559.5795288085938"
"2876","358.1145935058594","358.1145935058594","358.1145935058594","656.2890625","656.2890625","656.2890625","584.3461303710938","584.3461303710938","584.3461303710938"
"2877","330.9305419921875","330.9305419921875","330.9305419921875","682.3499755859375","682.3499755859375","682.3499755859375","588.0454711914062","588.0454711914062","588.0454711914062"
"2878","369.33929443359375","369.33929443359375","369.33929443359375","664.5625","664.5625","664.5625","589.03125","589.03125","589.03125"
"2879","392.5833435058594","392.5833435058594","392.5833435058594","668.75","668.75","668.75","656","656","656"
"2880","380.1171875","380.1171875","380.1171875","685.53125","685.53125","685.53125","610.5288696289062","610.5288696289062","610.5288696289062"
"2881","313.2708435058594","313.2708435058594","313.2708435058594","659.25","659.25","659.25","585.7857055664062","585.7857055664062","585.7857055664062"
"2882","313.96875","313.96875","313.96875","659.558349609375","659.558349609375","659.558349609375","579.734375","579.734375","579.734375"
"2883","443.18267822265625","443.18267822265625","443.18267822265625","651.375","651.375","651.375","592.3020629882812","592.3020629882812","592.3020629882812"
"2884","404.6071472167969","404.6071472167969","404.6071472167969","695.7857055664062","695.7857055664062","695.7857055664062","639.3333129882812","639.3333129882812","639.3333129882812"
"2885","342.0833435058594","342.0833435058594","342.0833435058594","677.8250122070312","677.8250122070312","677.8250122070312","528.1124877929688","528.1124877929688","528.1124877929688"
"2886","352.0583190917969","352.0583190917969","352.0583190917969","717.8839111328125","717.8839111328125","717.8839111328125","634.6145629882812","634.6145629882812","634.6145629882812"
"2887","306.9464416503906","306.9464416503906","306.9464416503906","694.9166870117188","694.9166870117188","694.9166870117188","557.5096435546875","557.5096435546875","557.5096435546875"
"2888","369.5","369.5","369.5","696.875","696.875","696.875","544.125","544.125","544.125"
"2889","338.6111145019531","338.6111145019531","338.6111145019531","652.625","652.625","652.625","578.0808715820312","578.0808715820312","578.0808715820312"
"2890","377.0288391113281","377.0288391113281","377.0288391113281","707.201904296875","707.201904296875","707.201904296875","650.8333129882812","650.8333129882812","650.8333129882812"
"2891","405.2788391113281","405.2788391113281","405.2788391113281","697.8660888671875","697.8660888671875","697.8660888671875","589.25","589.25","589.25"
"2892","349.5","349.5","349.5","698.0192260742188","698.0192260742188","698.0192260742188","546.125","546.125","546.125"
"2893","345.61248779296875","345.61248779296875","345.61248779296875","711.7678833007812","711.7678833007812","711.7678833007812","588.6375122070312","588.6375122070312","588.6375122070312"
"2894","365.8333435058594","365.8333435058594","365.8333435058594","711.125","711.125","711.125","626.0865478515625","626.0865478515625","626.0865478515625"
"2895","395.3958435058594","395.3958435058594","395.3958435058594","689.022705078125","689.022705078125","689.022705078125","629.3653564453125","629.3653564453125","629.3653564453125"
"2896","443.390625","443.390625","443.390625","707.4749755859375","707.4749755859375","707.4749755859375","633.0357055664062","633.0357055664062","633.0357055664062"
"2897","335.375","335.375","335.375","703.6136474609375","703.6136474609375","703.6136474609375","565.7604370117188","565.7604370117188","565.7604370117188"
"2898","376.80767822265625","376.80767822265625","376.80767822265625","690.8863525390625","690.8863525390625","690.8863525390625","598.2211303710938","598.2211303710938","598.2211303710938"
"2899","358.9485168457031","358.9485168457031","358.9485168457031","706.5147094726562","706.5147094726562","706.5147094726562","582.2321166992188","582.2321166992188","582.2321166992188"
"2900","289.796875","289.796875","289.796875","696.8984375","696.8984375","696.8984375","567.227294921875","567.227294921875","567.227294921875"
"2901","418.375","418.375","418.375","689.3214111328125","689.3214111328125","689.3214111328125","563.5999755859375","563.5999755859375","563.5999755859375"
"2902","389.42498779296875","389.42498779296875","389.42498779296875","714.441162109375","714.441162109375","714.441162109375","659.734375","659.734375","659.734375"
"2903","401.97320556640625","401.97320556640625","401.97320556640625","717.6015625","717.6015625","717.6015625","599.2265625","599.2265625","599.2265625"
"2904","381.0833435058594","381.0833435058594","381.0833435058594","728.9632568359375","728.9632568359375","728.9632568359375","610.3303833007812","610.3303833007812","610.3303833007812"
"2905","380.859375","380.859375","380.859375","672.625","672.625","672.625","627.46875","627.46875","627.46875"
"2906","333.5625","333.5625","333.5625","712.4583129882812","712.4583129882812","712.4583129882812","607.1428833007812","607.1428833007812","607.1428833007812"
"2907","390.8333435058594","390.8333435058594","390.8333435058594","720.74267578125","720.74267578125","720.74267578125","572.8408813476562","572.8408813476562","572.8408813476562"
"2908","433.20001220703125","433.20001220703125","433.20001220703125","712.0681762695312","712.0681762695312","712.0681762695312","595.8173217773438","595.8173217773438","595.8173217773438"
"2909","309.546875","309.546875","309.546875","705.4886474609375","705.4886474609375","705.4886474609375","557.625","557.625","557.625"
"2910","272.5833435058594","272.5833435058594","272.5833435058594","680.234375","680.234375","680.234375","534.1500244140625","534.1500244140625","534.1500244140625"
"2911","332.375","332.375","332.375","722.0341186523438","722.0341186523438","722.0341186523438","540.6346435546875","540.6346435546875","540.6346435546875"
"2912","354.3295593261719","354.3295593261719","354.3295593261719","736.375","736.375","736.375","574.875","574.875","574.875"
"2913","403.2250061035156","403.2250061035156","403.2250061035156","716.548095703125","716.548095703125","716.548095703125","546.2692260742188","546.2692260742188","546.2692260742188"
"2914","310.79998779296875","310.79998779296875","310.79998779296875","709.6875","709.6875","709.6875","564.236083984375","564.236083984375","564.236083984375"
"2915","410.5546875","410.5546875","410.5546875","701.3583374023438","701.3583374023438","701.3583374023438","552.3173217773438","552.3173217773438","552.3173217773438"
"2916","303.6875","303.6875","303.6875","704.515625","704.515625","704.515625","548.6166381835938","548.6166381835938","548.6166381835938"
"2917","365.5535583496094","365.5535583496094","365.5535583496094","691.6578979492188","691.6578979492188","691.6578979492188","557.2916870117188","557.2916870117188","557.2916870117188"
"2918","364.15277099609375","364.15277099609375","364.15277099609375","723.0803833007812","723.0803833007812","723.0803833007812","542.8020629882812","542.8020629882812","542.8020629882812"
"2919","366.8303527832031","366.8303527832031","366.8303527832031","705.4097290039062","705.4097290039062","705.4097290039062","554.3541870117188","554.3541870117188","554.3541870117188"
"2920","442.9204406738281","442.9204406738281","442.9204406738281","732.9027709960938","732.9027709960938","732.9027709960938","572.2083129882812","572.2083129882812","572.2083129882812"
"2921","352.7727355957031","352.7727355957031","352.7727355957031","721.6944580078125","721.6944580078125","721.6944580078125","545.8660888671875","545.8660888671875","545.8660888671875"
"2922","280.13751220703125","280.13751220703125","280.13751220703125","689.5714111328125","689.5714111328125","689.5714111328125","491.5","491.5","491.5"
"2923","390.25","390.25","390.25","696.5511474609375","696.5511474609375","696.5511474609375","550.5333251953125","550.5333251953125","550.5333251953125"
"2924","376.5375061035156","376.5375061035156","376.5375061035156","718.7589111328125","718.7589111328125","718.7589111328125","565.8472290039062","565.8472290039062","565.8472290039062"
"2925","386.2596130371094","386.2596130371094","386.2596130371094","699.7916870117188","699.7916870117188","699.7916870117188","545.7578125","545.7578125","545.7578125"
"2926","393.4270935058594","393.4270935058594","393.4270935058594","729.53125","729.53125","729.53125","544.9423217773438","544.9423217773438","544.9423217773438"
"2927","377.8020935058594","377.8020935058594","377.8020935058594","720.0208129882812","720.0208129882812","720.0208129882812","549.875","549.875","549.875"
"2928","352.3125","352.3125","352.3125","736.609375","736.609375","736.609375","540.28125","540.28125","540.28125"
"2929","357.125","357.125","357.125","732.0454711914062","732.0454711914062","732.0454711914062","525.0833129882812","525.0833129882812","525.0833129882812"
"2930","373.46875","373.46875","373.46875","730.202392578125","730.202392578125","730.202392578125","590.5","590.5","590.5"
"2931","421.984375","421.984375","421.984375","725.0367431640625","725.0367431640625","725.0367431640625","567.102294921875","567.102294921875","567.102294921875"
"2932","337.1666564941406","337.1666564941406","337.1666564941406","719.3303833007812","719.3303833007812","719.3303833007812","589.75","589.75","589.75"
"2933","332.8461608886719","332.8461608886719","332.8461608886719","705.6749877929688","705.6749877929688","705.6749877929688","540.8416748046875","540.8416748046875","540.8416748046875"
"2934","370.1153869628906","370.1153869628906","370.1153869628906","739.9749755859375","739.9749755859375","739.9749755859375","593.933837890625","593.933837890625","593.933837890625"
"2935","264.52777099609375","264.52777099609375","264.52777099609375","698.6691284179688","698.6691284179688","698.6691284179688","589.3295288085938","589.3295288085938","589.3295288085938"
"2936","311.75","311.75","311.75","688.0104370117188","688.0104370117188","688.0104370117188","525.9479370117188","525.9479370117188","525.9479370117188"
"2937","315.34375","315.34375","315.34375","686.897705078125","686.897705078125","686.897705078125","607.0416870117188","607.0416870117188","607.0416870117188"
"2938","365.92498779296875","365.92498779296875","365.92498779296875","697.4479370117188","697.4479370117188","697.4479370117188","553.9749755859375","553.9749755859375","553.9749755859375"
"2939","345.06817626953125","345.06817626953125","345.06817626953125","724.7374877929688","724.7374877929688","724.7374877929688","571.3173217773438","571.3173217773438","571.3173217773438"
"2940","398.8863525390625","398.8863525390625","398.8863525390625","673.826904296875","673.826904296875","673.826904296875","626.125","626.125","626.125"
"2941","391","391","391","682.6057739257812","682.6057739257812","682.6057739257812","586.6704711914062","586.6704711914062","586.6704711914062"
"2942","421.4583435058594","421.4583435058594","421.4583435058594","684.513916015625","684.513916015625","684.513916015625","582.9204711914062","582.9204711914062","582.9204711914062"
"2943","301.1388854980469","301.1388854980469","301.1388854980469","650.7403564453125","650.7403564453125","650.7403564453125","641.4124755859375","641.4124755859375","641.4124755859375"
"2944","333.65179443359375","333.65179443359375","333.65179443359375","664.9296875","664.9296875","664.9296875","630.522705078125","630.522705078125","630.522705078125"
"2945","339.1153869628906","339.1153869628906","339.1153869628906","652.4134521484375","652.4134521484375","652.4134521484375","561.7692260742188","561.7692260742188","561.7692260742188"
"2946","329.0694580078125","329.0694580078125","329.0694580078125","610.2142944335938","610.2142944335938","610.2142944335938","573.227294921875","573.227294921875","573.227294921875"
"2947","353.28125","353.28125","353.28125","632.9305419921875","632.9305419921875","632.9305419921875","644.4479370117188","644.4479370117188","644.4479370117188"
"2948","362.0555419921875","362.0555419921875","362.0555419921875","639.5803833007812","639.5803833007812","639.5803833007812","616.772705078125","616.772705078125","616.772705078125"
"2949","363.1666564941406","363.1666564941406","363.1666564941406","650.0703125","650.0703125","650.0703125","598.96875","598.96875","598.96875"
"2950","354.5138854980469","354.5138854980469","354.5138854980469","694.6538696289062","694.6538696289062","694.6538696289062","624.7625122070312","624.7625122070312","624.7625122070312"
"2951","353.0535583496094","353.0535583496094","353.0535583496094","640.7767944335938","640.7767944335938","640.7767944335938","690.140625","690.140625","690.140625"
"2952","332.3888854980469","332.3888854980469","332.3888854980469","648.0568237304688","648.0568237304688","648.0568237304688","608.125","608.125","608.125"
"2953","339.1388854980469","339.1388854980469","339.1388854980469","647.1145629882812","647.1145629882812","647.1145629882812","567.6057739257812","567.6057739257812","567.6057739257812"
"2954","374.0909118652344","374.0909118652344","374.0909118652344","668.25","668.25","668.25","627.808349609375","627.808349609375","627.808349609375"
"2955","355.65625","355.65625","355.65625","654.1964111328125","654.1964111328125","654.1964111328125","661.3203125","661.3203125","661.3203125"
"2956","365.9166564941406","365.9166564941406","365.9166564941406","672.102294921875","672.102294921875","672.102294921875","619.9270629882812","619.9270629882812","619.9270629882812"
"2957","325.5","325.5","325.5","636.2166748046875","636.2166748046875","636.2166748046875","588.375","588.375","588.375"
"2958","353.2159118652344","353.2159118652344","353.2159118652344","624.15625","624.15625","624.15625","664.6041870117188","664.6041870117188","664.6041870117188"
"2959","294.9285583496094","294.9285583496094","294.9285583496094","610.65625","610.65625","610.65625","","",""
"2960","380.8666687011719","380.8666687011719","380.8666687011719","624.4880981445312","624.4880981445312","624.4880981445312","","",""
"2961","373.890625","373.890625","373.890625","617.8365478515625","617.8365478515625","617.8365478515625","","",""
"2962","330.0375061035156","330.0375061035156","330.0375061035156","640.3653564453125","640.3653564453125","640.3653564453125","","",""
"2963","302.3055419921875","302.3055419921875","302.3055419921875","577.6375122070312","577.6375122070312","577.6375122070312","","",""
"2964","385.92498779296875","385.92498779296875","385.92498779296875","602.5357055664062","602.5357055664062","602.5357055664062","","",""
"2965","351.6041564941406","351.6041564941406","351.6041564941406","639.3333129882812","639.3333129882812","639.3333129882812","","",""
"2966","340.5625","340.5625","340.5625","578.8365478515625","578.8365478515625","578.8365478515625","","",""
"2967","370.9166564941406","370.9166564941406","370.9166564941406","609.4017944335938","609.4017944335938","609.4017944335938","","",""
"2968","293.92498779296875","293.92498779296875","293.92498779296875","581.2125244140625","581.2125244140625","581.2125244140625","","",""
"2969","342.7124938964844","342.7124938964844","342.7124938964844","615.8602905273438","615.8602905273438","615.8602905273438","","",""
"2970","354.625","354.625","354.625","609.6764526367188","609.6764526367188","609.6764526367188","","",""
"2971","338.4666748046875","338.4666748046875","338.4666748046875","597.84375","597.84375","597.84375","","",""
"2972","415.05767822265625","415.05767822265625","415.05767822265625","614.8289184570312","614.8289184570312","614.8289184570312","","",""
"2973","387.34375","387.34375","387.34375","589.8333129882812","589.8333129882812","589.8333129882812","","",""
"2974","318.5096130371094","318.5096130371094","318.5096130371094","587.9124755859375","587.9124755859375","587.9124755859375","","",""
"2975","343.484375","343.484375","343.484375","605.673095703125","605.673095703125","605.673095703125","","",""
"2976","406.9166564941406","406.9166564941406","406.9166564941406","652.5277709960938","652.5277709960938","652.5277709960938","","",""
"2977","340.3020935058594","340.3020935058594","340.3020935058594","609.0750122070312","609.0750122070312","609.0750122070312","","",""
"2978","345.9895935058594","345.9895935058594","345.9895935058594","589.25","589.25","589.25","","",""
"2979","333.43267822265625","333.43267822265625","333.43267822265625","614.0625","614.0625","614.0625","","",""
"2980","357.6111145019531","357.6111145019531","357.6111145019531","630.6458129882812","630.6458129882812","630.6458129882812","","",""
"2981","376.4750061035156","376.4750061035156","376.4750061035156","596.4204711914062","596.4204711914062","596.4204711914062","","",""
"2982","372.3500061035156","372.3500061035156","372.3500061035156","621.2000122070312","621.2000122070312","621.2000122070312","","",""
"2983","341.19317626953125","341.19317626953125","341.19317626953125","586.5499877929688","586.5499877929688","586.5499877929688","","",""
"2984","354.8515625","354.8515625","354.8515625","652.0374755859375","652.0374755859375","652.0374755859375","","",""
"2985","393.9166564941406","393.9166564941406","393.9166564941406","613.433349609375","613.433349609375","613.433349609375","","",""
"2986","347.6136474609375","347.6136474609375","347.6136474609375","677.25","677.25","677.25","","",""
"2987","377.4903869628906","377.4903869628906","377.4903869628906","647.3416748046875","647.3416748046875","647.3416748046875","","",""
"2988","395.06732177734375","395.06732177734375","395.06732177734375","707.4375","707.4375","707.4375","","",""
"2989","360.6666564941406","360.6666564941406","360.6666564941406","695.0892944335938","695.0892944335938","695.0892944335938","","",""
"2990","380.9464416503906","380.9464416503906","380.9464416503906","707.4249877929688","707.4249877929688","707.4249877929688","","",""
"2991","393.9296875","393.9296875","393.9296875","756.15625","756.15625","756.15625","","",""
"2992","414.9375","414.9375","414.9375","757.1458129882812","757.1458129882812","757.1458129882812","","",""
"2993","473.9134521484375","473.9134521484375","473.9134521484375","752.9632568359375","752.9632568359375","752.9632568359375","","",""
"2994","386.1363525390625","386.1363525390625","386.1363525390625","788.1447143554688","788.1447143554688","788.1447143554688","","",""
"2995","354.1666564941406","354.1666564941406","354.1666564941406","768.3660888671875","768.3660888671875","768.3660888671875","","",""
"2996","355.1875","355.1875","355.1875","778.9625244140625","778.9625244140625","778.9625244140625","","",""
"2997","350.1499938964844","350.1499938964844","350.1499938964844","799.4431762695312","799.4431762695312","799.4431762695312","","",""
"2998","348.07501220703125","348.07501220703125","348.07501220703125","742.3046875","742.3046875","742.3046875","","",""
"2999","335.58929443359375","335.58929443359375","335.58929443359375","756.4285888671875","756.4285888671875","756.4285888671875","","",""
"3000","339.9375","339.9375","339.9375","732.236083984375","732.236083984375","732.236083984375","","",""
"3001","339","339","339","722.2841186523438","722.2841186523438","722.2841186523438","","",""
"3002","439.5340881347656","439.5340881347656","439.5340881347656","708.5","708.5","708.5","","",""
"3003","396.26251220703125","396.26251220703125","396.26251220703125","691.2884521484375","691.2884521484375","691.2884521484375","","",""
"3004","437.9886474609375","437.9886474609375","437.9886474609375","730.09375","730.09375","730.09375","","",""
"3005","426.2678527832031","426.2678527832031","426.2678527832031","701.3035888671875","701.3035888671875","701.3035888671875","","",""
"3006","387.5288391113281","387.5288391113281","387.5288391113281","697.28125","697.28125","697.28125","","",""
"3007","333.7426452636719","333.7426452636719","333.7426452636719","684.6770629882812","684.6770629882812","684.6770629882812","","",""
"3008","325.92498779296875","325.92498779296875","325.92498779296875","679.7421875","679.7421875","679.7421875","","",""
"3009","300.42498779296875","300.42498779296875","300.42498779296875","691.6875","691.6875","691.6875","","",""
"3010","349.8653869628906","349.8653869628906","349.8653869628906","676.2777709960938","676.2777709960938","676.2777709960938","","",""
"3011","319.0535583496094","319.0535583496094","319.0535583496094","660.9479370117188","660.9479370117188","660.9479370117188","","",""
"3012","421.2403869628906","421.2403869628906","421.2403869628906","686.1041870117188","686.1041870117188","686.1041870117188","","",""
"3013","355.6041564941406","355.6041564941406","355.6041564941406","694.5961303710938","694.5961303710938","694.5961303710938","","",""
"3014","408.17498779296875","408.17498779296875","408.17498779296875","711.8942260742188","711.8942260742188","711.8942260742188","","",""
"3015","339.1136474609375","339.1136474609375","339.1136474609375","677.125","677.125","677.125","","",""
"3016","378.25","378.25","378.25","681.5982055664062","681.5982055664062","681.5982055664062","","",""
"3017","343.9821472167969","343.9821472167969","343.9821472167969","703.2941284179688","703.2941284179688","703.2941284179688","","",""
"3018","463.01922607421875","463.01922607421875","463.01922607421875","706.1607055664062","706.1607055664062","706.1607055664062","","",""
"3019","365.9090881347656","365.9090881347656","365.9090881347656","718.7578125","718.7578125","718.7578125","","",""
"3020","435","435","435","710.25","710.25","710.25","","",""
"3021","363.1704406738281","363.1704406738281","363.1704406738281","715.4583129882812","715.4583129882812","715.4583129882812","","",""
"3022","380.0178527832031","380.0178527832031","380.0178527832031","693.8229370117188","693.8229370117188","693.8229370117188","","",""
"3023","360.5","360.5","360.5","726.1339111328125","726.1339111328125","726.1339111328125","","",""
"3024","386.6875","386.6875","386.6875","728.6029663085938","728.6029663085938","728.6029663085938","","",""
"3025","400.0104064941406","400.0104064941406","400.0104064941406","715.84375","715.84375","715.84375","","",""
"3026","311.40625","311.40625","311.40625","687.0535888671875","687.0535888671875","687.0535888671875","","",""
"3027","417.6346130371094","417.6346130371094","417.6346130371094","735.006591796875","735.006591796875","735.006591796875","","",""
"3028","475.9166564941406","475.9166564941406","475.9166564941406","705.7125244140625","705.7125244140625","705.7125244140625","","",""
"3029","356.3500061035156","356.3500061035156","356.3500061035156","691.4658813476562","691.4658813476562","691.4658813476562","","",""
"3030","439.5","439.5","439.5","705.6953125","705.6953125","705.6953125","","",""
"3031","365.2638854980469","365.2638854980469","365.2638854980469","710.9500122070312","710.9500122070312","710.9500122070312","","",""
"3032","397.02777099609375","397.02777099609375","397.02777099609375","690.9166870117188","690.9166870117188","690.9166870117188","","",""
"3033","443.6785583496094","443.6785583496094","443.6785583496094","700.5288696289062","700.5288696289062","700.5288696289062","","",""
"3034","366.7132263183594","366.7132263183594","366.7132263183594","700.5416870117188","700.5416870117188","700.5416870117188","","",""
"3035","437.6333312988281","437.6333312988281","437.6333312988281","716.453125","716.453125","716.453125","","",""
"3036","384.7749938964844","384.7749938964844","384.7749938964844","707.5568237304688","707.5568237304688","707.5568237304688","","",""
"3037","357.5","357.5","357.5","723.5374755859375","723.5374755859375","723.5374755859375","","",""
"3038","393.625","393.625","393.625","724.8214111328125","724.8214111328125","724.8214111328125","","",""
"3039","437.77777099609375","437.77777099609375","437.77777099609375","734.3125","734.3125","734.3125","","",""
"3040","391.515625","391.515625","391.515625","756.34375","756.34375","756.34375","","",""
"3041","349.25","349.25","349.25","736.5999755859375","736.5999755859375","736.5999755859375","","",""
"3042","360.4772644042969","360.4772644042969","360.4772644042969","717.4144897460938","717.4144897460938","717.4144897460938","","",""
"3043","383.4464416503906","383.4464416503906","383.4464416503906","741.625","741.625","741.625","","",""
"3044","412.8194580078125","412.8194580078125","412.8194580078125","729.3819580078125","729.3819580078125","729.3819580078125","","",""
"3045","314.5833435058594","314.5833435058594","314.5833435058594","702.638916015625","702.638916015625","702.638916015625","","",""
"3046","363.65277099609375","363.65277099609375","363.65277099609375","694.5625","694.5625","694.5625","","",""
"3047","386.88751220703125","386.88751220703125","386.88751220703125","703.6015625","703.6015625","703.6015625","","",""
"3048","392.40277099609375","392.40277099609375","392.40277099609375","715.71875","715.71875","715.71875","","",""
"3049","359.875","359.875","359.875","732.6691284179688","732.6691284179688","732.6691284179688","","",""
"3050","379.1499938964844","379.1499938964844","379.1499938964844","689.701904296875","689.701904296875","689.701904296875","","",""
"3051","481.4861145019531","481.4861145019531","481.4861145019531","706.797607421875","706.797607421875","706.797607421875","","",""
"3052","361.9583435058594","361.9583435058594","361.9583435058594","731.8382568359375","731.8382568359375","731.8382568359375","","",""
"3053","335.3823547363281","335.3823547363281","335.3823547363281","710.375","710.375","710.375","","",""
"3054","387.09375","387.09375","387.09375","732.4134521484375","732.4134521484375","732.4134521484375","","",""
"3055","304.59375","304.59375","304.59375","728.8854370117188","728.8854370117188","728.8854370117188","","",""
"3056","360.2678527832031","360.2678527832031","360.2678527832031","755.9833374023438","755.9833374023438","755.9833374023438","","",""
"3057","336.6875","336.6875","336.6875","705.2894897460938","705.2894897460938","705.2894897460938","","",""
"3058","428.96875","428.96875","428.96875","694.5859375","694.5859375","694.5859375","","",""
"3059","364.046875","364.046875","364.046875","694.1875","694.1875","694.1875","","",""
"3060","349.6071472167969","349.6071472167969","349.6071472167969","660.5125122070312","660.5125122070312","660.5125122070312","","",""
"3061","367.1000061035156","367.1000061035156","367.1000061035156","682.53125","682.53125","682.53125","","",""
"3062","386.375","386.375","386.375","699.2999877929688","699.2999877929688","699.2999877929688","","",""
"3063","408.7083435058594","408.7083435058594","408.7083435058594","670.191162109375","670.191162109375","670.191162109375","","",""
"3064","356.3046875","356.3046875","356.3046875","667.1057739257812","667.1057739257812","667.1057739257812","","",""
"3065","342","342","342","657.7125244140625","657.7125244140625","657.7125244140625","","",""
"3066","399.5416564941406","399.5416564941406","399.5416564941406","704.6527709960938","704.6527709960938","704.6527709960938","","",""
"3067","361.58929443359375","361.58929443359375","361.58929443359375","712.808837890625","712.808837890625","712.808837890625","","",""
"3068","359.59375","359.59375","359.59375","681.7750244140625","681.7750244140625","681.7750244140625","","",""
"3069","354.0096130371094","354.0096130371094","354.0096130371094","661.6199951171875","661.6199951171875","661.6199951171875","","",""
"3070","368.3666687011719","368.3666687011719","368.3666687011719","668.9632568359375","668.9632568359375","668.9632568359375","","",""
"3071","371.8660583496094","371.8660583496094","371.8660583496094","706.5446166992188","706.5446166992188","706.5446166992188","","",""
"3072","327.8333435058594","327.8333435058594","327.8333435058594","676.7333374023438","676.7333374023438","676.7333374023438","","",""
"3073","353.84375","353.84375","353.84375","682.2946166992188","682.2946166992188","682.2946166992188","","",""
"3074","346.78125","346.78125","346.78125","679.1923217773438","679.1923217773438","679.1923217773438","","",""
"3075","332.9305419921875","332.9305419921875","332.9305419921875","684.4807739257812","684.4807739257812","684.4807739257812","","",""
"3076","376.06817626953125","376.06817626953125","376.06817626953125","678.9895629882812","678.9895629882812","678.9895629882812","","",""
"3077","294.90277099609375","294.90277099609375","294.90277099609375","692.6160888671875","692.6160888671875","692.6160888671875","","",""
"3078","310.375","310.375","310.375","682.5416870117188","682.5416870117188","682.5416870117188","","",""
"3079","482.359375","482.359375","482.359375","706.6136474609375","706.6136474609375","706.6136474609375","","",""
"3080","372.9166564941406","372.9166564941406","372.9166564941406","714.3680419921875","714.3680419921875","714.3680419921875","","",""
"3081","375.26922607421875","375.26922607421875","375.26922607421875","720.9326782226562","720.9326782226562","720.9326782226562","","",""
