"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - actor/main_chain/entropy","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - actor/main_chain/entropy__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - actor/main_chain/entropy__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - actor/main_chain/entropy","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - actor/main_chain/entropy__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - actor/main_chain/entropy__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - actor/main_chain/entropy","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - actor/main_chain/entropy__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - actor/main_chain/entropy__MAX"
"1632","0.07646181434392929","0.07646181434392929","0.07646181434392929","0.13594870269298553","0.13594870269298553","0.13594870269298553","0.10008949041366577","0.10008949041366577","0.10008949041366577"
"1633","0.08024182170629501","0.08024182170629501","0.08024182170629501","0.1226523220539093","0.1226523220539093","0.1226523220539093","0.10111931711435318","0.10111931711435318","0.10111931711435318"
"1634","0.06532584875822067","0.06532584875822067","0.06532584875822067","0.13458117842674255","0.13458117842674255","0.13458117842674255","0.09712299704551697","0.09712299704551697","0.09712299704551697"
"1635","0.08092857152223587","0.08092857152223587","0.08092857152223587","0.13834339380264282","0.13834339380264282","0.13834339380264282","0.090960793197155","0.090960793197155","0.090960793197155"
"1636","0.08121665567159653","0.08121665567159653","0.08121665567159653","0.1352456510066986","0.1352456510066986","0.1352456510066986","0.10243372619152069","0.10243372619152069","0.10243372619152069"
"1637","0.07618971914052963","0.07618971914052963","0.07618971914052963","0.141041561961174","0.141041561961174","0.141041561961174","0.08622487634420395","0.08622487634420395","0.08622487634420395"
"1638","0.07989002764225006","0.07989002764225006","0.07989002764225006","0.143821120262146","0.143821120262146","0.143821120262146","0.091612808406353","0.091612808406353","0.091612808406353"
"1639","0.0891382172703743","0.0891382172703743","0.0891382172703743","0.16153520345687866","0.16153520345687866","0.16153520345687866","0.11289630830287933","0.11289630830287933","0.11289630830287933"
"1640","0.09047430008649826","0.09047430008649826","0.09047430008649826","0.12232629209756851","0.12232629209756851","0.12232629209756851","0.10312775522470474","0.10312775522470474","0.10312775522470474"
"1641","0.0809033140540123","0.0809033140540123","0.0809033140540123","0.13857102394104004","0.13857102394104004","0.13857102394104004","0.11261236667633057","0.11261236667633057","0.11261236667633057"
"1642","0.07116995006799698","0.07116995006799698","0.07116995006799698","0.11629194021224976","0.11629194021224976","0.11629194021224976","0.07860884070396423","0.07860884070396423","0.07860884070396423"
"1643","0.06546008586883545","0.06546008586883545","0.06546008586883545","0.1385132521390915","0.1385132521390915","0.1385132521390915","0.08960836380720139","0.08960836380720139","0.08960836380720139"
"1644","0.08364000916481018","0.08364000916481018","0.08364000916481018","0.13665848970413208","0.13665848970413208","0.13665848970413208","0.0957288146018982","0.0957288146018982","0.0957288146018982"
"1645","0.09372201561927795","0.09372201561927795","0.09372201561927795","0.14248883724212646","0.14248883724212646","0.14248883724212646","0.09915521740913391","0.09915521740913391","0.09915521740913391"
"1646","0.07641536742448807","0.07641536742448807","0.07641536742448807","0.14770936965942383","0.14770936965942383","0.14770936965942383","0.0942155048251152","0.0942155048251152","0.0942155048251152"
"1647","0.09608865529298782","0.09608865529298782","0.09608865529298782","0.12526670098304749","0.12526670098304749","0.12526670098304749","0.08720850944519043","0.08720850944519043","0.08720850944519043"
"1648","0.06433200091123581","0.06433200091123581","0.06433200091123581","0.12509913742542267","0.12509913742542267","0.12509913742542267","0.08720075339078903","0.08720075339078903","0.08720075339078903"
"1649","0.08315284550189972","0.08315284550189972","0.08315284550189972","0.16125370562076569","0.16125370562076569","0.16125370562076569","0.10211493819952011","0.10211493819952011","0.10211493819952011"
"1650","0.07575804740190506","0.07575804740190506","0.07575804740190506","0.13757425546646118","0.13757425546646118","0.13757425546646118","0.09139743447303772","0.09139743447303772","0.09139743447303772"
"1651","0.08062784373760223","0.08062784373760223","0.08062784373760223","0.14083173871040344","0.14083173871040344","0.14083173871040344","0.09113161265850067","0.09113161265850067","0.09113161265850067"
"1652","0.057990435510873795","0.057990435510873795","0.057990435510873795","0.12919215857982635","0.12919215857982635","0.12919215857982635","0.07705748081207275","0.07705748081207275","0.07705748081207275"
"1653","0.06001972779631615","0.06001972779631615","0.06001972779631615","0.12861798703670502","0.12861798703670502","0.12861798703670502","0.07671259343624115","0.07671259343624115","0.07671259343624115"
"1654","0.07912301272153854","0.07912301272153854","0.07912301272153854","0.13375523686408997","0.13375523686408997","0.13375523686408997","0.08280694484710693","0.08280694484710693","0.08280694484710693"
"1655","0.0887603685259819","0.0887603685259819","0.0887603685259819","0.1486659049987793","0.1486659049987793","0.1486659049987793","0.11550233513116837","0.11550233513116837","0.11550233513116837"
"1656","0.09946303814649582","0.09946303814649582","0.09946303814649582","0.14267174899578094","0.14267174899578094","0.14267174899578094","0.09761620312929153","0.09761620312929153","0.09761620312929153"
"1657","0.09897080063819885","0.09897080063819885","0.09897080063819885","0.15239767730236053","0.15239767730236053","0.15239767730236053","0.11517024040222168","0.11517024040222168","0.11517024040222168"
"1658","0.0861591100692749","0.0861591100692749","0.0861591100692749","0.13333772122859955","0.13333772122859955","0.13333772122859955","0.08969410508871078","0.08969410508871078","0.08969410508871078"
"1659","0.08047886937856674","0.08047886937856674","0.08047886937856674","0.1494235098361969","0.1494235098361969","0.1494235098361969","0.09312180429697037","0.09312180429697037","0.09312180429697037"
"1660","0.07993035763502121","0.07993035763502121","0.07993035763502121","0.11970891803503036","0.11970891803503036","0.11970891803503036","0.07492109388113022","0.07492109388113022","0.07492109388113022"
"1661","0.09068753570318222","0.09068753570318222","0.09068753570318222","0.1304670125246048","0.1304670125246048","0.1304670125246048","0.08668363094329834","0.08668363094329834","0.08668363094329834"
"1662","0.06973908096551895","0.06973908096551895","0.06973908096551895","0.13917464017868042","0.13917464017868042","0.13917464017868042","0.08025183528661728","0.08025183528661728","0.08025183528661728"
"1663","0.07289452850818634","0.07289452850818634","0.07289452850818634","0.13202542066574097","0.13202542066574097","0.13202542066574097","0.08510333299636841","0.08510333299636841","0.08510333299636841"
"1664","0.09866660088300705","0.09866660088300705","0.09866660088300705","0.15247078239917755","0.15247078239917755","0.15247078239917755","0.09640210121870041","0.09640210121870041","0.09640210121870041"
"1665","0.08465616405010223","0.08465616405010223","0.08465616405010223","0.14136290550231934","0.14136290550231934","0.14136290550231934","0.08825427293777466","0.08825427293777466","0.08825427293777466"
"1666","0.07678014785051346","0.07678014785051346","0.07678014785051346","0.1406446099281311","0.1406446099281311","0.1406446099281311","0.08162613213062286","0.08162613213062286","0.08162613213062286"
"1667","0.07179723680019379","0.07179723680019379","0.07179723680019379","0.15441729128360748","0.15441729128360748","0.15441729128360748","0.10340823233127594","0.10340823233127594","0.10340823233127594"
"1668","0.07663623243570328","0.07663623243570328","0.07663623243570328","0.1289181411266327","0.1289181411266327","0.1289181411266327","0.08572746813297272","0.08572746813297272","0.08572746813297272"
"1669","0.08216392993927002","0.08216392993927002","0.08216392993927002","0.12997470796108246","0.12997470796108246","0.12997470796108246","0.08409111946821213","0.08409111946821213","0.08409111946821213"
"1670","0.08715995401144028","0.08715995401144028","0.08715995401144028","0.12278968840837479","0.12278968840837479","0.12278968840837479","0.0736527368426323","0.0736527368426323","0.0736527368426323"
"1671","0.08188042789697647","0.08188042789697647","0.08188042789697647","0.1391730010509491","0.1391730010509491","0.1391730010509491","0.08151205629110336","0.08151205629110336","0.08151205629110336"
"1672","0.09519809484481812","0.09519809484481812","0.09519809484481812","0.13330693542957306","0.13330693542957306","0.13330693542957306","0.11733966320753098","0.11733966320753098","0.11733966320753098"
"1673","0.07417851686477661","0.07417851686477661","0.07417851686477661","0.141950324177742","0.141950324177742","0.141950324177742","0.08411900699138641","0.08411900699138641","0.08411900699138641"
"1674","0.07043162733316422","0.07043162733316422","0.07043162733316422","0.14080791175365448","0.14080791175365448","0.14080791175365448","0.09124284982681274","0.09124284982681274","0.09124284982681274"
"1675","0.07202766835689545","0.07202766835689545","0.07202766835689545","0.14122174680233002","0.14122174680233002","0.14122174680233002","0.0836399495601654","0.0836399495601654","0.0836399495601654"
"1676","0.06862190365791321","0.06862190365791321","0.06862190365791321","0.12554457783699036","0.12554457783699036","0.12554457783699036","0.12167968600988388","0.12167968600988388","0.12167968600988388"
"1677","0.058946818113327026","0.058946818113327026","0.058946818113327026","0.13327093422412872","0.13327093422412872","0.13327093422412872","0.08656865358352661","0.08656865358352661","0.08656865358352661"
"1678","0.076567143201828","0.076567143201828","0.076567143201828","0.12120511382818222","0.12120511382818222","0.12120511382818222","0.08037638664245605","0.08037638664245605","0.08037638664245605"
"1679","0.06643328070640564","0.06643328070640564","0.06643328070640564","0.12716950476169586","0.12716950476169586","0.12716950476169586","0.08065441250801086","0.08065441250801086","0.08065441250801086"
"1680","0.07112050801515579","0.07112050801515579","0.07112050801515579","0.1316392719745636","0.1316392719745636","0.1316392719745636","0.07741256803274155","0.07741256803274155","0.07741256803274155"
"1681","0.07946637272834778","0.07946637272834778","0.07946637272834778","0.11402750015258789","0.11402750015258789","0.11402750015258789","0.06470150500535965","0.06470150500535965","0.06470150500535965"
"1682","0.07488267868757248","0.07488267868757248","0.07488267868757248","0.13945168256759644","0.13945168256759644","0.13945168256759644","0.09174647927284241","0.09174647927284241","0.09174647927284241"
"1683","0.07453278452157974","0.07453278452157974","0.07453278452157974","0.1358911693096161","0.1358911693096161","0.1358911693096161","0.11416376382112503","0.11416376382112503","0.11416376382112503"
"1684","0.08252497762441635","0.08252497762441635","0.08252497762441635","0.1244455873966217","0.1244455873966217","0.1244455873966217","0.08598477393388748","0.08598477393388748","0.08598477393388748"
"1685","0.07295762002468109","0.07295762002468109","0.07295762002468109","0.11507483571767807","0.11507483571767807","0.11507483571767807","0.07445159554481506","0.07445159554481506","0.07445159554481506"
"1686","0.05973290652036667","0.05973290652036667","0.05973290652036667","0.12367720901966095","0.12367720901966095","0.12367720901966095","0.07865405082702637","0.07865405082702637","0.07865405082702637"
"1687","0.10226111114025116","0.10226111114025116","0.10226111114025116","0.12997891008853912","0.12997891008853912","0.12997891008853912","0.10212572664022446","0.10212572664022446","0.10212572664022446"
"1688","0.09391120076179504","0.09391120076179504","0.09391120076179504","0.15030036866664886","0.15030036866664886","0.15030036866664886","0.0986362174153328","0.0986362174153328","0.0986362174153328"
"1689","0.08063074201345444","0.08063074201345444","0.08063074201345444","0.12088306248188019","0.12088306248188019","0.12088306248188019","0.07059897482395172","0.07059897482395172","0.07059897482395172"
"1690","0.07721398025751114","0.07721398025751114","0.07721398025751114","0.15274669229984283","0.15274669229984283","0.15274669229984283","0.09754785895347595","0.09754785895347595","0.09754785895347595"
"1691","0.07316011935472488","0.07316011935472488","0.07316011935472488","0.13612046837806702","0.13612046837806702","0.13612046837806702","0.07497545331716537","0.07497545331716537","0.07497545331716537"
"1692","0.06244800612330437","0.06244800612330437","0.06244800612330437","0.1078462079167366","0.1078462079167366","0.1078462079167366","0.06817374378442764","0.06817374378442764","0.06817374378442764"
"1693","0.08996471017599106","0.08996471017599106","0.08996471017599106","0.1491091102361679","0.1491091102361679","0.1491091102361679","0.09080743044614792","0.09080743044614792","0.09080743044614792"
"1694","0.08965242654085159","0.08965242654085159","0.08965242654085159","0.13485360145568848","0.13485360145568848","0.13485360145568848","0.09925343096256256","0.09925343096256256","0.09925343096256256"
"1695","0.07429512590169907","0.07429512590169907","0.07429512590169907","0.13313129544258118","0.13313129544258118","0.13313129544258118","0.08556736260652542","0.08556736260652542","0.08556736260652542"
"1696","0.0777144506573677","0.0777144506573677","0.0777144506573677","0.11384622007608414","0.11384622007608414","0.11384622007608414","0.10391681641340256","0.10391681641340256","0.10391681641340256"
"1697","0.0725528821349144","0.0725528821349144","0.0725528821349144","0.13989074528217316","0.13989074528217316","0.13989074528217316","0.08476369082927704","0.08476369082927704","0.08476369082927704"
"1698","0.07429897785186768","0.07429897785186768","0.07429897785186768","0.12385506927967072","0.12385506927967072","0.12385506927967072","0.0749252587556839","0.0749252587556839","0.0749252587556839"
"1699","0.07244762033224106","0.07244762033224106","0.07244762033224106","0.13400159776210785","0.13400159776210785","0.13400159776210785","0.08264031261205673","0.08264031261205673","0.08264031261205673"
"1700","0.07009946554899216","0.07009946554899216","0.07009946554899216","0.1217769980430603","0.1217769980430603","0.1217769980430603","0.0784924179315567","0.0784924179315567","0.0784924179315567"
"1701","0.07639594376087189","0.07639594376087189","0.07639594376087189","0.13318616151809692","0.13318616151809692","0.13318616151809692","0.08357309550046921","0.08357309550046921","0.08357309550046921"
"1702","0.07289701700210571","0.07289701700210571","0.07289701700210571","0.13634490966796875","0.13634490966796875","0.13634490966796875","0.09615226089954376","0.09615226089954376","0.09615226089954376"
"1703","0.07503602653741837","0.07503602653741837","0.07503602653741837","0.12437509745359421","0.12437509745359421","0.12437509745359421","0.08619819581508636","0.08619819581508636","0.08619819581508636"
"1704","0.05072632431983948","0.05072632431983948","0.05072632431983948","0.11236108839511871","0.11236108839511871","0.11236108839511871","0.08447890728712082","0.08447890728712082","0.08447890728712082"
"1705","0.11370620876550674","0.11370620876550674","0.11370620876550674","0.1492098718881607","0.1492098718881607","0.1492098718881607","0.11318191140890121","0.11318191140890121","0.11318191140890121"
"1706","0.07286810874938965","0.07286810874938965","0.07286810874938965","0.12629418075084686","0.12629418075084686","0.12629418075084686","0.07821407914161682","0.07821407914161682","0.07821407914161682"
"1707","0.07653443515300751","0.07653443515300751","0.07653443515300751","0.11967822909355164","0.11967822909355164","0.11967822909355164","0.08249169588088989","0.08249169588088989","0.08249169588088989"
"1708","0.08326510339975357","0.08326510339975357","0.08326510339975357","0.11346136033535004","0.11346136033535004","0.11346136033535004","0.08636888116598129","0.08636888116598129","0.08636888116598129"
"1709","0.08241485059261322","0.08241485059261322","0.08241485059261322","0.13006234169006348","0.13006234169006348","0.13006234169006348","0.08932069689035416","0.08932069689035416","0.08932069689035416"
"1710","0.063255175948143","0.063255175948143","0.063255175948143","0.10697425901889801","0.10697425901889801","0.10697425901889801","0.06643248349428177","0.06643248349428177","0.06643248349428177"
"1711","0.06912760436534882","0.06912760436534882","0.06912760436534882","0.1128324642777443","0.1128324642777443","0.1128324642777443","0.07301437109708786","0.07301437109708786","0.07301437109708786"
"1712","0.07639724761247635","0.07639724761247635","0.07639724761247635","0.11035140603780746","0.11035140603780746","0.11035140603780746","0.09321519732475281","0.09321519732475281","0.09321519732475281"
"1713","0.0641111209988594","0.0641111209988594","0.0641111209988594","0.11914895474910736","0.11914895474910736","0.11914895474910736","0.08472242951393127","0.08472242951393127","0.08472242951393127"
"1714","0.07883935421705246","0.07883935421705246","0.07883935421705246","0.12393293529748917","0.12393293529748917","0.12393293529748917","0.10179819166660309","0.10179819166660309","0.10179819166660309"
"1715","0.06740959733724594","0.06740959733724594","0.06740959733724594","0.11203470081090927","0.11203470081090927","0.11203470081090927","0.08243092894554138","0.08243092894554138","0.08243092894554138"
"1716","0.06093444302678108","0.06093444302678108","0.06093444302678108","0.11449424177408218","0.11449424177408218","0.11449424177408218","0.07439285516738892","0.07439285516738892","0.07439285516738892"
"1717","0.06451831758022308","0.06451831758022308","0.06451831758022308","0.1089886799454689","0.1089886799454689","0.1089886799454689","0.0850597470998764","0.0850597470998764","0.0850597470998764"
"1718","0.05860615894198418","0.05860615894198418","0.05860615894198418","0.11785706132650375","0.11785706132650375","0.11785706132650375","0.06469552218914032","0.06469552218914032","0.06469552218914032"
"1719","0.06808020919561386","0.06808020919561386","0.06808020919561386","0.12250250577926636","0.12250250577926636","0.12250250577926636","0.0902019515633583","0.0902019515633583","0.0902019515633583"
"1720","0.06282501667737961","0.06282501667737961","0.06282501667737961","0.12430030107498169","0.12430030107498169","0.12430030107498169","0.08204591274261475","0.08204591274261475","0.08204591274261475"
"1721","0.06593754142522812","0.06593754142522812","0.06593754142522812","0.10893910378217697","0.10893910378217697","0.10893910378217697","0.08695521205663681","0.08695521205663681","0.08695521205663681"
"1722","0.06906291097402573","0.06906291097402573","0.06906291097402573","0.1072644516825676","0.1072644516825676","0.1072644516825676","0.07979192584753036","0.07979192584753036","0.07979192584753036"
"1723","0.06887036561965942","0.06887036561965942","0.06887036561965942","0.11930760741233826","0.11930760741233826","0.11930760741233826","0.08720885962247849","0.08720885962247849","0.08720885962247849"
"1724","0.07800876349210739","0.07800876349210739","0.07800876349210739","0.13370847702026367","0.13370847702026367","0.13370847702026367","0.08227349817752838","0.08227349817752838","0.08227349817752838"
"1725","0.05895301327109337","0.05895301327109337","0.05895301327109337","0.11259230971336365","0.11259230971336365","0.11259230971336365","0.07770577073097229","0.07770577073097229","0.07770577073097229"
"1726","0.07342782616615295","0.07342782616615295","0.07342782616615295","0.11772006750106812","0.11772006750106812","0.11772006750106812","0.0862339437007904","0.0862339437007904","0.0862339437007904"
"1727","0.07261315733194351","0.07261315733194351","0.07261315733194351","0.11185093224048615","0.11185093224048615","0.11185093224048615","0.0917259082198143","0.0917259082198143","0.0917259082198143"
"1728","0.07111047208309174","0.07111047208309174","0.07111047208309174","0.12470293790102005","0.12470293790102005","0.12470293790102005","0.09080246090888977","0.09080246090888977","0.09080246090888977"
"1729","0.06613278388977051","0.06613278388977051","0.06613278388977051","0.12390414625406265","0.12390414625406265","0.12390414625406265","0.0925637036561966","0.0925637036561966","0.0925637036561966"
"1730","0.05964559689164162","0.05964559689164162","0.05964559689164162","0.11675745248794556","0.11675745248794556","0.11675745248794556","0.08115983754396439","0.08115983754396439","0.08115983754396439"
"1731","0.06736922264099121","0.06736922264099121","0.06736922264099121","0.13856486976146698","0.13856486976146698","0.13856486976146698","0.07971519976854324","0.07971519976854324","0.07971519976854324"
"1732","0.07202211022377014","0.07202211022377014","0.07202211022377014","0.12494631111621857","0.12494631111621857","0.12494631111621857","0.0826927050948143","0.0826927050948143","0.0826927050948143"
"1733","0.07127434015274048","0.07127434015274048","0.07127434015274048","0.12601016461849213","0.12601016461849213","0.12601016461849213","0.08907362818717957","0.08907362818717957","0.08907362818717957"
"1734","0.05447327718138695","0.05447327718138695","0.05447327718138695","0.11245154589414597","0.11245154589414597","0.11245154589414597","0.07220381498336792","0.07220381498336792","0.07220381498336792"
"1735","0.07133626937866211","0.07133626937866211","0.07133626937866211","0.12734383344650269","0.12734383344650269","0.12734383344650269","0.09314229339361191","0.09314229339361191","0.09314229339361191"
"1736","0.0674944669008255","0.0674944669008255","0.0674944669008255","0.11872510612010956","0.11872510612010956","0.11872510612010956","0.07647302001714706","0.07647302001714706","0.07647302001714706"
"1737","0.0643710047006607","0.0643710047006607","0.0643710047006607","0.12095857411623001","0.12095857411623001","0.12095857411623001","0.08797703683376312","0.08797703683376312","0.08797703683376312"
"1738","0.06915129721164703","0.06915129721164703","0.06915129721164703","0.1259150207042694","0.1259150207042694","0.1259150207042694","0.10364464670419693","0.10364464670419693","0.10364464670419693"
"1739","0.06585447490215302","0.06585447490215302","0.06585447490215302","0.1295545995235443","0.1295545995235443","0.1295545995235443","0.10675901919603348","0.10675901919603348","0.10675901919603348"
"1740","0.07003968954086304","0.07003968954086304","0.07003968954086304","0.13223347067832947","0.13223347067832947","0.13223347067832947","0.10402476787567139","0.10402476787567139","0.10402476787567139"
"1741","0.06295304000377655","0.06295304000377655","0.06295304000377655","0.11747206002473831","0.11747206002473831","0.11747206002473831","0.09166776388883591","0.09166776388883591","0.09166776388883591"
"1742","0.059209007769823074","0.059209007769823074","0.059209007769823074","0.101845383644104","0.101845383644104","0.101845383644104","0.06979557871818542","0.06979557871818542","0.06979557871818542"
"1743","0.06895449757575989","0.06895449757575989","0.06895449757575989","0.11290650069713593","0.11290650069713593","0.11290650069713593","0.08253193646669388","0.08253193646669388","0.08253193646669388"
"1744","0.07191862910985947","0.07191862910985947","0.07191862910985947","0.13042327761650085","0.13042327761650085","0.13042327761650085","0.12997722625732422","0.12997722625732422","0.12997722625732422"
"1745","0.07316619157791138","0.07316619157791138","0.07316619157791138","0.11869075894355774","0.11869075894355774","0.11869075894355774","0.09382646530866623","0.09382646530866623","0.09382646530866623"
"1746","0.06346835941076279","0.06346835941076279","0.06346835941076279","0.09738759696483612","0.09738759696483612","0.09738759696483612","0.07611943781375885","0.07611943781375885","0.07611943781375885"
"1747","0.07890591025352478","0.07890591025352478","0.07890591025352478","0.10424093157052994","0.10424093157052994","0.10424093157052994","0.09482555091381073","0.09482555091381073","0.09482555091381073"
"1748","0.060830745846033096","0.060830745846033096","0.060830745846033096","0.10454542189836502","0.10454542189836502","0.10454542189836502","0.06746342033147812","0.06746342033147812","0.06746342033147812"
"1749","0.061809733510017395","0.061809733510017395","0.061809733510017395","0.11752180755138397","0.11752180755138397","0.11752180755138397","0.10441982746124268","0.10441982746124268","0.10441982746124268"
"1750","0.08258470892906189","0.08258470892906189","0.08258470892906189","0.11715426295995712","0.11715426295995712","0.11715426295995712","0.10663605481386185","0.10663605481386185","0.10663605481386185"
"1751","0.06619961559772491","0.06619961559772491","0.06619961559772491","0.11316163837909698","0.11316163837909698","0.11316163837909698","0.09434295445680618","0.09434295445680618","0.09434295445680618"
"1752","0.06630198657512665","0.06630198657512665","0.06630198657512665","0.11231771856546402","0.11231771856546402","0.11231771856546402","0.09561561793088913","0.09561561793088913","0.09561561793088913"
"1753","0.061140287667512894","0.061140287667512894","0.061140287667512894","0.1278875470161438","0.1278875470161438","0.1278875470161438","0.0844065472483635","0.0844065472483635","0.0844065472483635"
"1754","0.056399282068014145","0.056399282068014145","0.056399282068014145","0.10297082364559174","0.10297082364559174","0.10297082364559174","0.07898334413766861","0.07898334413766861","0.07898334413766861"
"1755","0.05539701506495476","0.05539701506495476","0.05539701506495476","0.11047817766666412","0.11047817766666412","0.11047817766666412","0.07240761071443558","0.07240761071443558","0.07240761071443558"
"1756","0.06146065145730972","0.06146065145730972","0.06146065145730972","0.11758468300104141","0.11758468300104141","0.11758468300104141","0.08532777428627014","0.08532777428627014","0.08532777428627014"
"1757","0.05949759855866432","0.05949759855866432","0.05949759855866432","0.10989682376384735","0.10989682376384735","0.10989682376384735","0.07780353724956512","0.07780353724956512","0.07780353724956512"
"1758","0.069208525121212","0.069208525121212","0.069208525121212","0.1166050061583519","0.1166050061583519","0.1166050061583519","0.08545167744159698","0.08545167744159698","0.08545167744159698"
"1759","0.06817717850208282","0.06817717850208282","0.06817717850208282","0.1123068779706955","0.1123068779706955","0.1123068779706955","0.09769422560930252","0.09769422560930252","0.09769422560930252"
"1760","0.05896439030766487","0.05896439030766487","0.05896439030766487","0.11958060413599014","0.11958060413599014","0.11958060413599014","0.08405756950378418","0.08405756950378418","0.08405756950378418"
"1761","0.06509179621934891","0.06509179621934891","0.06509179621934891","0.11154545098543167","0.11154545098543167","0.11154545098543167","0.07596775889396667","0.07596775889396667","0.07596775889396667"
"1762","0.048968374729156494","0.048968374729156494","0.048968374729156494","0.1018453985452652","0.1018453985452652","0.1018453985452652","0.07206578552722931","0.07206578552722931","0.07206578552722931"
"1763","0.05780915543437004","0.05780915543437004","0.05780915543437004","0.10984418541193008","0.10984418541193008","0.10984418541193008","0.08462797105312347","0.08462797105312347","0.08462797105312347"
"1764","0.07050438225269318","0.07050438225269318","0.07050438225269318","0.11111301928758621","0.11111301928758621","0.11111301928758621","0.07697438448667526","0.07697438448667526","0.07697438448667526"
"1765","0.06438857316970825","0.06438857316970825","0.06438857316970825","0.11069227755069733","0.11069227755069733","0.11069227755069733","0.08686395734548569","0.08686395734548569","0.08686395734548569"
"1766","0.060806918889284134","0.060806918889284134","0.060806918889284134","0.11867767572402954","0.11867767572402954","0.11867767572402954","0.0854702815413475","0.0854702815413475","0.0854702815413475"
"1767","0.07016989588737488","0.07016989588737488","0.07016989588737488","0.10515563935041428","0.10515563935041428","0.10515563935041428","0.07584396004676819","0.07584396004676819","0.07584396004676819"
"1768","0.051545847207307816","0.051545847207307816","0.051545847207307816","0.11406169086694717","0.11406169086694717","0.11406169086694717","0.10310640931129456","0.10310640931129456","0.10310640931129456"
"1769","0.06784312427043915","0.06784312427043915","0.06784312427043915","0.10454640537500381","0.10454640537500381","0.10454640537500381","0.08327992260456085","0.08327992260456085","0.08327992260456085"
"1770","0.05097309499979019","0.05097309499979019","0.05097309499979019","0.10719967633485794","0.10719967633485794","0.10719967633485794","0.07747553288936615","0.07747553288936615","0.07747553288936615"
"1771","0.06542321294546127","0.06542321294546127","0.06542321294546127","0.11335933208465576","0.11335933208465576","0.11335933208465576","0.09445282816886902","0.09445282816886902","0.09445282816886902"
"1772","0.07165565341711044","0.07165565341711044","0.07165565341711044","0.11997895687818527","0.11997895687818527","0.11997895687818527","0.10328391939401627","0.10328391939401627","0.10328391939401627"
"1773","0.05331496521830559","0.05331496521830559","0.05331496521830559","0.10713176429271698","0.10713176429271698","0.10713176429271698","0.08192520588636398","0.08192520588636398","0.08192520588636398"
"1774","0.06715574860572815","0.06715574860572815","0.06715574860572815","0.12227778881788254","0.12227778881788254","0.12227778881788254","0.08173302561044693","0.08173302561044693","0.08173302561044693"
"1775","0.06872731447219849","0.06872731447219849","0.06872731447219849","0.10635566711425781","0.10635566711425781","0.10635566711425781","0.08500491827726364","0.08500491827726364","0.08500491827726364"
"1776","0.07002676278352737","0.07002676278352737","0.07002676278352737","0.10648563504219055","0.10648563504219055","0.10648563504219055","0.08428379148244858","0.08428379148244858","0.08428379148244858"
"1777","0.06719628721475601","0.06719628721475601","0.06719628721475601","0.11639489978551865","0.11639489978551865","0.11639489978551865","0.10554980486631393","0.10554980486631393","0.10554980486631393"
"1778","0.05190851539373398","0.05190851539373398","0.05190851539373398","0.10419660061597824","0.10419660061597824","0.10419660061597824","0.07692503184080124","0.07692503184080124","0.07692503184080124"
"1779","0.055684566497802734","0.055684566497802734","0.055684566497802734","0.11095397919416428","0.11095397919416428","0.11095397919416428","0.08821931481361389","0.08821931481361389","0.08821931481361389"
"1780","0.06511835008859634","0.06511835008859634","0.06511835008859634","0.10283385962247849","0.10283385962247849","0.10283385962247849","0.08042649924755096","0.08042649924755096","0.08042649924755096"
"1781","0.07246051728725433","0.07246051728725433","0.07246051728725433","0.10331670194864273","0.10331670194864273","0.10331670194864273","0.08855971693992615","0.08855971693992615","0.08855971693992615"
"1782","0.06979464739561081","0.06979464739561081","0.06979464739561081","0.12383375316858292","0.12383375316858292","0.12383375316858292","0.10764163732528687","0.10764163732528687","0.10764163732528687"
"1783","0.05714704468846321","0.05714704468846321","0.05714704468846321","0.11701887100934982","0.11701887100934982","0.11701887100934982","0.07132526487112045","0.07132526487112045","0.07132526487112045"
"1784","0.06327102333307266","0.06327102333307266","0.06327102333307266","0.1006147637963295","0.1006147637963295","0.1006147637963295","0.0847415030002594","0.0847415030002594","0.0847415030002594"
"1785","0.06676776707172394","0.06676776707172394","0.06676776707172394","0.10470739006996155","0.10470739006996155","0.10470739006996155","0.0913749635219574","0.0913749635219574","0.0913749635219574"
"1786","0.07718338072299957","0.07718338072299957","0.07718338072299957","0.11681690067052841","0.11681690067052841","0.11681690067052841","0.08215393126010895","0.08215393126010895","0.08215393126010895"
