"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - actor/main_chain/entropy","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - actor/main_chain/entropy__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - actor/main_chain/entropy__MAX","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - actor/main_chain/entropy","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - actor/main_chain/entropy__MIN","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - actor/main_chain/entropy__MAX"
"1930","0.09624340385198593","0.09624340385198593","0.09624340385198593","0.05360068753361702","0.05360068753361702","0.05360068753361702"
"1931","0.08703276515007019","0.08703276515007019","0.08703276515007019","0.05980243161320686","0.05980243161320686","0.05980243161320686"
"1932","0.08144620060920715","0.08144620060920715","0.08144620060920715","0.06989436596632004","0.06989436596632004","0.06989436596632004"
"1933","0.10580379515886307","0.10580379515886307","0.10580379515886307","0.056547727435827255","0.056547727435827255","0.056547727435827255"
"1934","0.09913276135921478","0.09913276135921478","0.09913276135921478","0.0596139095723629","0.0596139095723629","0.0596139095723629"
"1935","0.10113523155450821","0.10113523155450821","0.10113523155450821","0.04953640699386597","0.04953640699386597","0.04953640699386597"
"1936","0.10601261258125305","0.10601261258125305","0.10601261258125305","0.05642136558890343","0.05642136558890343","0.05642136558890343"
"1937","0.10836172848939896","0.10836172848939896","0.10836172848939896","0.06303460150957108","0.06303460150957108","0.06303460150957108"
"1938","0.10495743900537491","0.10495743900537491","0.10495743900537491","0.06597356498241425","0.06597356498241425","0.06597356498241425"
"1939","0.08828277885913849","0.08828277885913849","0.08828277885913849","0.06006938964128494","0.06006938964128494","0.06006938964128494"
"1940","0.08951669186353683","0.08951669186353683","0.08951669186353683","0.05808693543076515","0.05808693543076515","0.05808693543076515"
"1941","0.07117094099521637","0.07117094099521637","0.07117094099521637","0.04833575338125229","0.04833575338125229","0.04833575338125229"
"1942","0.081504225730896","0.081504225730896","0.081504225730896","0.055727340281009674","0.055727340281009674","0.055727340281009674"
"1943","0.08526740968227386","0.08526740968227386","0.08526740968227386","0.05495132505893707","0.05495132505893707","0.05495132505893707"
"1944","0.09496306627988815","0.09496306627988815","0.09496306627988815","0.0586509108543396","0.0586509108543396","0.0586509108543396"
"1945","0.08696947246789932","0.08696947246789932","0.08696947246789932","0.050191815942525864","0.050191815942525864","0.050191815942525864"
"1946","0.06703552603721619","0.06703552603721619","0.06703552603721619","0.05757541209459305","0.05757541209459305","0.05757541209459305"
"1947","0.08753076195716858","0.08753076195716858","0.08753076195716858","0.06278397142887115","0.06278397142887115","0.06278397142887115"
"1948","0.08488982170820236","0.08488982170820236","0.08488982170820236","0.05567355826497078","0.05567355826497078","0.05567355826497078"
"1949","0.08689385652542114","0.08689385652542114","0.08689385652542114","0.05122075229883194","0.05122075229883194","0.05122075229883194"
"1950","0.1017594262957573","0.1017594262957573","0.1017594262957573","0.07135508954524994","0.07135508954524994","0.07135508954524994"
"1951","0.08307091891765594","0.08307091891765594","0.08307091891765594","0.055779822170734406","0.055779822170734406","0.055779822170734406"
"1952","0.08727864176034927","0.08727864176034927","0.08727864176034927","0.050364796072244644","0.050364796072244644","0.050364796072244644"
"1953","0.1001533642411232","0.1001533642411232","0.1001533642411232","0.06283552944660187","0.06283552944660187","0.06283552944660187"
"1954","0.10979052633047104","0.10979052633047104","0.10979052633047104","0.06137571856379509","0.06137571856379509","0.06137571856379509"
"1955","0.094093456864357","0.094093456864357","0.094093456864357","0.052490975707769394","0.052490975707769394","0.052490975707769394"
"1956","0.11804462969303131","0.11804462969303131","0.11804462969303131","0.0671699270606041","0.0671699270606041","0.0671699270606041"
"1957","0.09052573144435883","0.09052573144435883","0.09052573144435883","0.05515386164188385","0.05515386164188385","0.05515386164188385"
"1958","0.091559998691082","0.091559998691082","0.091559998691082","0.06437365710735321","0.06437365710735321","0.06437365710735321"
"1959","0.09920799732208252","0.09920799732208252","0.09920799732208252","0.057972364127635956","0.057972364127635956","0.057972364127635956"
"1960","0.10446502268314362","0.10446502268314362","0.10446502268314362","0.06017162650823593","0.06017162650823593","0.06017162650823593"
"1961","0.10309550911188126","0.10309550911188126","0.10309550911188126","0.059907689690589905","0.059907689690589905","0.059907689690589905"
"1962","0.09268337488174438","0.09268337488174438","0.09268337488174438","0.051954761147499084","0.051954761147499084","0.051954761147499084"
"1963","0.10476788878440857","0.10476788878440857","0.10476788878440857","0.05986282229423523","0.05986282229423523","0.05986282229423523"
"1964","0.0884455069899559","0.0884455069899559","0.0884455069899559","0.06046896055340767","0.06046896055340767","0.06046896055340767"
"1965","0.09510359168052673","0.09510359168052673","0.09510359168052673","0.047348830848932266","0.047348830848932266","0.047348830848932266"
"1966","0.10220762342214584","0.10220762342214584","0.10220762342214584","0.05528675392270088","0.05528675392270088","0.05528675392270088"
"1967","0.12127485871315002","0.12127485871315002","0.12127485871315002","0.05577504634857178","0.05577504634857178","0.05577504634857178"
"1968","0.12338004261255264","0.12338004261255264","0.12338004261255264","0.05272906273603439","0.05272906273603439","0.05272906273603439"
"1969","0.11194204539060593","0.11194204539060593","0.11194204539060593","0.05669206753373146","0.05669206753373146","0.05669206753373146"
"1970","0.10945295542478561","0.10945295542478561","0.10945295542478561","0.054704923182725906","0.054704923182725906","0.054704923182725906"
"1971","0.09799357503652573","0.09799357503652573","0.09799357503652573","0.05532637611031532","0.05532637611031532","0.05532637611031532"
"1972","0.12302035838365555","0.12302035838365555","0.12302035838365555","0.056660205125808716","0.056660205125808716","0.056660205125808716"
"1973","0.10481691360473633","0.10481691360473633","0.10481691360473633","0.05441633239388466","0.05441633239388466","0.05441633239388466"
"1974","0.09871292859315872","0.09871292859315872","0.09871292859315872","0.054409876465797424","0.054409876465797424","0.054409876465797424"
"1975","0.11530131101608276","0.11530131101608276","0.11530131101608276","0.05930408835411072","0.05930408835411072","0.05930408835411072"
"1976","0.13074859976768494","0.13074859976768494","0.13074859976768494","0.07182325422763824","0.07182325422763824","0.07182325422763824"
"1977","0.08265093713998795","0.08265093713998795","0.08265093713998795","0.062419645488262177","0.062419645488262177","0.062419645488262177"
"1978","0.0889422670006752","0.0889422670006752","0.0889422670006752","0.06201871857047081","0.06201871857047081","0.06201871857047081"
"1979","0.10602163523435593","0.10602163523435593","0.10602163523435593","0.06759347766637802","0.06759347766637802","0.06759347766637802"
"1980","0.1263083815574646","0.1263083815574646","0.1263083815574646","0.05973675847053528","0.05973675847053528","0.05973675847053528"
"1981","0.12823030352592468","0.12823030352592468","0.12823030352592468","0.06106479465961456","0.06106479465961456","0.06106479465961456"
"1982","0.12279115617275238","0.12279115617275238","0.12279115617275238","0.05272918567061424","0.05272918567061424","0.05272918567061424"
"1983","0.08872010558843613","0.08872010558843613","0.08872010558843613","0.05265659838914871","0.05265659838914871","0.05265659838914871"
"1984","0.12534385919570923","0.12534385919570923","0.12534385919570923","0.07191351801156998","0.07191351801156998","0.07191351801156998"
"1985","0.10747357457876205","0.10747357457876205","0.10747357457876205","0.05884917452931404","0.05884917452931404","0.05884917452931404"
"1986","0.10035470873117447","0.10035470873117447","0.10035470873117447","0.054626185446977615","0.054626185446977615","0.054626185446977615"
"1987","0.11803640425205231","0.11803640425205231","0.11803640425205231","0.05935496464371681","0.05935496464371681","0.05935496464371681"
"1988","0.1074904352426529","0.1074904352426529","0.1074904352426529","0.055167704820632935","0.055167704820632935","0.055167704820632935"
"1989","0.11996699124574661","0.11996699124574661","0.11996699124574661","0.06218651309609413","0.06218651309609413","0.06218651309609413"
"1990","0.15244434773921967","0.15244434773921967","0.15244434773921967","0.06446432322263718","0.06446432322263718","0.06446432322263718"
"1991","0.09699790924787521","0.09699790924787521","0.09699790924787521","0.05764230340719223","0.05764230340719223","0.05764230340719223"
"1992","0.11994349956512451","0.11994349956512451","0.11994349956512451","0.06652124226093292","0.06652124226093292","0.06652124226093292"
"1993","0.12403710931539536","0.12403710931539536","0.12403710931539536","0.05523335561156273","0.05523335561156273","0.05523335561156273"
"1994","0.10635833442211151","0.10635833442211151","0.10635833442211151","0.06180071458220482","0.06180071458220482","0.06180071458220482"
"1995","0.1012503057718277","0.1012503057718277","0.1012503057718277","0.053548894822597504","0.053548894822597504","0.053548894822597504"
"1996","0.11365506052970886","0.11365506052970886","0.11365506052970886","0.05944809690117836","0.05944809690117836","0.05944809690117836"
"1997","0.1364334523677826","0.1364334523677826","0.1364334523677826","0.05426432564854622","0.05426432564854622","0.05426432564854622"
"1998","0.14114825427532196","0.14114825427532196","0.14114825427532196","0.06750112771987915","0.06750112771987915","0.06750112771987915"
"1999","0.11102879047393799","0.11102879047393799","0.11102879047393799","0.05256139859557152","0.05256139859557152","0.05256139859557152"
"2000","0.11114954203367233","0.11114954203367233","0.11114954203367233","0.053069211542606354","0.053069211542606354","0.053069211542606354"
"2001","0.09183178842067719","0.09183178842067719","0.09183178842067719","0.05664783716201782","0.05664783716201782","0.05664783716201782"
"2002","0.11674123257398605","0.11674123257398605","0.11674123257398605","0.0573558509349823","0.0573558509349823","0.0573558509349823"
"2003","0.15385089814662933","0.15385089814662933","0.15385089814662933","0.07382640987634659","0.07382640987634659","0.07382640987634659"
"2004","0.10863222181797028","0.10863222181797028","0.10863222181797028","0.04620509594678879","0.04620509594678879","0.04620509594678879"
"2005","0.10167188197374344","0.10167188197374344","0.10167188197374344","0.04863761365413666","0.04863761365413666","0.04863761365413666"
"2006","0.09309105575084686","0.09309105575084686","0.09309105575084686","0.057067520916461945","0.057067520916461945","0.057067520916461945"
"2007","0.10590316355228424","0.10590316355228424","0.10590316355228424","0.06879928708076477","0.06879928708076477","0.06879928708076477"
"2008","0.10156018286943436","0.10156018286943436","0.10156018286943436","0.05698276683688164","0.05698276683688164","0.05698276683688164"
"2009","0.13217134773731232","0.13217134773731232","0.13217134773731232","0.06225639954209328","0.06225639954209328","0.06225639954209328"
"2010","0.09630095213651657","0.09630095213651657","0.09630095213651657","0.05134565383195877","0.05134565383195877","0.05134565383195877"
"2011","0.12594428658485413","0.12594428658485413","0.12594428658485413","0.06262367218732834","0.06262367218732834","0.06262367218732834"
"2012","0.1313667744398117","0.1313667744398117","0.1313667744398117","0.05775076150894165","0.05775076150894165","0.05775076150894165"
"2013","0.08987446129322052","0.08987446129322052","0.08987446129322052","0.05464302748441696","0.05464302748441696","0.05464302748441696"
"2014","0.10194791108369827","0.10194791108369827","0.10194791108369827","0.06401998549699783","0.06401998549699783","0.06401998549699783"
"2015","0.10371393710374832","0.10371393710374832","0.10371393710374832","0.05332905799150467","0.05332905799150467","0.05332905799150467"
"2016","0.09429696202278137","0.09429696202278137","0.09429696202278137","0.05639057978987694","0.05639057978987694","0.05639057978987694"
"2017","0.1219361424446106","0.1219361424446106","0.1219361424446106","0.05980546772480011","0.05980546772480011","0.05980546772480011"
"2018","0.10582001507282257","0.10582001507282257","0.10582001507282257","0.0628545954823494","0.0628545954823494","0.0628545954823494"
"2019","0.10628063976764679","0.10628063976764679","0.10628063976764679","0.05177254229784012","0.05177254229784012","0.05177254229784012"
"2020","0.14733552932739258","0.14733552932739258","0.14733552932739258","0.060274217277765274","0.060274217277765274","0.060274217277765274"
"2021","0.08699437230825424","0.08699437230825424","0.08699437230825424","0.04711776226758957","0.04711776226758957","0.04711776226758957"
"2022","0.11991863697767258","0.11991863697767258","0.11991863697767258","0.0625777468085289","0.0625777468085289","0.0625777468085289"
"2023","0.12706579267978668","0.12706579267978668","0.12706579267978668","0.06051452085375786","0.06051452085375786","0.06051452085375786"
"2024","0.09494397789239883","0.09494397789239883","0.09494397789239883","0.053635966032743454","0.053635966032743454","0.053635966032743454"
"2025","0.10343990474939346","0.10343990474939346","0.10343990474939346","0.05299761891365051","0.05299761891365051","0.05299761891365051"
"2026","0.11413251608610153","0.11413251608610153","0.11413251608610153","0.05485748499631882","0.05485748499631882","0.05485748499631882"
"2027","0.09919551014900208","0.09919551014900208","0.09919551014900208","0.06099184975028038","0.06099184975028038","0.06099184975028038"
"2028","0.0921446830034256","0.0921446830034256","0.0921446830034256","0.0515398308634758","0.0515398308634758","0.0515398308634758"
"2029","0.09455692023038864","0.09455692023038864","0.09455692023038864","0.05764247477054596","0.05764247477054596","0.05764247477054596"
"2030","0.1274362951517105","0.1274362951517105","0.1274362951517105","0.057559266686439514","0.057559266686439514","0.057559266686439514"
"2031","0.09013666957616806","0.09013666957616806","0.09013666957616806","0.05724438279867172","0.05724438279867172","0.05724438279867172"
"2032","0.09320405125617981","0.09320405125617981","0.09320405125617981","0.047546640038490295","0.047546640038490295","0.047546640038490295"
"2033","0.09522394090890884","0.09522394090890884","0.09522394090890884","0.05090021714568138","0.05090021714568138","0.05090021714568138"
"2034","0.10147016495466232","0.10147016495466232","0.10147016495466232","0.06365205347537994","0.06365205347537994","0.06365205347537994"
"2035","0.11347302049398422","0.11347302049398422","0.11347302049398422","0.0682695284485817","0.0682695284485817","0.0682695284485817"
"2036","0.0945115014910698","0.0945115014910698","0.0945115014910698","0.05270123481750488","0.05270123481750488","0.05270123481750488"
"2037","0.09384378790855408","0.09384378790855408","0.09384378790855408","0.058569058775901794","0.058569058775901794","0.058569058775901794"
"2038","0.0925959050655365","0.0925959050655365","0.0925959050655365","0.056850988417863846","0.056850988417863846","0.056850988417863846"
"2039","0.1076277494430542","0.1076277494430542","0.1076277494430542","0.058276593685150146","0.058276593685150146","0.058276593685150146"
"2040","0.10352238267660141","0.10352238267660141","0.10352238267660141","0.049833375960588455","0.049833375960588455","0.049833375960588455"
"2041","0.08666347712278366","0.08666347712278366","0.08666347712278366","0.05554363504052162","0.05554363504052162","0.05554363504052162"
"2042","0.07811607420444489","0.07811607420444489","0.07811607420444489","0.05116094648838043","0.05116094648838043","0.05116094648838043"
"2043","0.10899674147367477","0.10899674147367477","0.10899674147367477","0.07132861763238907","0.07132861763238907","0.07132861763238907"
"2044","0.08987168967723846","0.08987168967723846","0.08987168967723846","0.059585001319646835","0.059585001319646835","0.059585001319646835"
"2045","0.09381897002458572","0.09381897002458572","0.09381897002458572","0.05109748989343643","0.05109748989343643","0.05109748989343643"
"2046","0.08650601655244827","0.08650601655244827","0.08650601655244827","0.05022892728447914","0.05022892728447914","0.05022892728447914"
"2047","0.08192545175552368","0.08192545175552368","0.08192545175552368","0.04967287555336952","0.04967287555336952","0.04967287555336952"
"2048","0.09409256279468536","0.09409256279468536","0.09409256279468536","0.051677972078323364","0.051677972078323364","0.051677972078323364"
"2049","0.07948338240385056","0.07948338240385056","0.07948338240385056","0.05253050476312637","0.05253050476312637","0.05253050476312637"
"2050","0.12075088173151016","0.12075088173151016","0.12075088173151016","0.05416803061962128","0.05416803061962128","0.05416803061962128"
"2051","0.09501499682664871","0.09501499682664871","0.09501499682664871","0.05203761160373688","0.05203761160373688","0.05203761160373688"
"2052","0.10420183837413788","0.10420183837413788","0.10420183837413788","0.056666307151317596","0.056666307151317596","0.056666307151317596"
"2053","0.09192653000354767","0.09192653000354767","0.09192653000354767","0.056168895214796066","0.056168895214796066","0.056168895214796066"
"2054","0.09400820732116699","0.09400820732116699","0.09400820732116699","0.05724025145173073","0.05724025145173073","0.05724025145173073"
"2055","0.10106048732995987","0.10106048732995987","0.10106048732995987","0.06454905867576599","0.06454905867576599","0.06454905867576599"
"2056","0.08686475455760956","0.08686475455760956","0.08686475455760956","0.053734127432107925","0.053734127432107925","0.053734127432107925"
"2057","0.0871698185801506","0.0871698185801506","0.0871698185801506","0.054007358849048615","0.054007358849048615","0.054007358849048615"
"2058","0.06470786780118942","0.06470786780118942","0.06470786780118942","0.052458327263593674","0.052458327263593674","0.052458327263593674"
"2059","0.09660318493843079","0.09660318493843079","0.09660318493843079","0.06892658025026321","0.06892658025026321","0.06892658025026321"
"2060","0.09879231452941895","0.09879231452941895","0.09879231452941895","0.070149265229702","0.070149265229702","0.070149265229702"
"2061","0.09998894482851028","0.09998894482851028","0.09998894482851028","0.04705357551574707","0.04705357551574707","0.04705357551574707"
"2062","0.08745978027582169","0.08745978027582169","0.08745978027582169","0.05915021523833275","0.05915021523833275","0.05915021523833275"
"2063","0.1725991815328598","0.1725991815328598","0.1725991815328598","0.0660264790058136","0.0660264790058136","0.0660264790058136"
"2064","0.07814504206180573","0.07814504206180573","0.07814504206180573","0.05108937621116638","0.05108937621116638","0.05108937621116638"
"2065","0.09256232529878616","0.09256232529878616","0.09256232529878616","0.060498129576444626","0.060498129576444626","0.060498129576444626"
"2066","0.10339251905679703","0.10339251905679703","0.10339251905679703","0.04980424419045448","0.04980424419045448","0.04980424419045448"
"2067","0.09143536537885666","0.09143536537885666","0.09143536537885666","0.05347782373428345","0.05347782373428345","0.05347782373428345"
"2068","0.08882580697536469","0.08882580697536469","0.08882580697536469","0.05490480735898018","0.05490480735898018","0.05490480735898018"
"2069","0.09613350033760071","0.09613350033760071","0.09613350033760071","0.06589584052562714","0.06589584052562714","0.06589584052562714"
"2070","0.09976344555616379","0.09976344555616379","0.09976344555616379","0.05172611400485039","0.05172611400485039","0.05172611400485039"
"2071","0.10907947272062302","0.10907947272062302","0.10907947272062302","0.05708044022321701","0.05708044022321701","0.05708044022321701"
"2072","0.11021523922681808","0.11021523922681808","0.11021523922681808","0.06479434669017792","0.06479434669017792","0.06479434669017792"
"2073","0.07915212213993073","0.07915212213993073","0.07915212213993073","0.048712991178035736","0.048712991178035736","0.048712991178035736"
"2074","0.0875399112701416","0.0875399112701416","0.0875399112701416","0.05559661239385605","0.05559661239385605","0.05559661239385605"
"2075","0.10878515243530273","0.10878515243530273","0.10878515243530273","0.057010043412446976","0.057010043412446976","0.057010043412446976"
"2076","0.07671351730823517","0.07671351730823517","0.07671351730823517","0.048413973301649094","0.048413973301649094","0.048413973301649094"
"2077","0.09383118152618408","0.09383118152618408","0.09383118152618408","0.05509905517101288","0.05509905517101288","0.05509905517101288"
"2078","0.07078275829553604","0.07078275829553604","0.07078275829553604","0.047634851187467575","0.047634851187467575","0.047634851187467575"
"2079","0.07503926753997803","0.07503926753997803","0.07503926753997803","0.05000090226531029","0.05000090226531029","0.05000090226531029"
"2080","0.08105392009019852","0.08105392009019852","0.08105392009019852","0.05170606076717377","0.05170606076717377","0.05170606076717377"
"2081","0.07947397977113724","0.07947397977113724","0.07947397977113724","0.05668304115533829","0.05668304115533829","0.05668304115533829"
"2082","0.08609350770711899","0.08609350770711899","0.08609350770711899","0.05191478505730629","0.05191478505730629","0.05191478505730629"
"2083","0.08850616216659546","0.08850616216659546","0.08850616216659546","0.05537388101220131","0.05537388101220131","0.05537388101220131"
"2084","0.07292334735393524","0.07292334735393524","0.07292334735393524","0.04925103485584259","0.04925103485584259","0.04925103485584259"
"2085","0.08947738260030746","0.08947738260030746","0.08947738260030746","0.05194413289427757","0.05194413289427757","0.05194413289427757"
"2086","0.07917296886444092","0.07917296886444092","0.07917296886444092","0.04967114329338074","0.04967114329338074","0.04967114329338074"
"2087","0.0971197858452797","0.0971197858452797","0.0971197858452797","0.050302546471357346","0.050302546471357346","0.050302546471357346"
"2088","0.10552399605512619","0.10552399605512619","0.10552399605512619","0.05873682349920273","0.05873682349920273","0.05873682349920273"
"2089","0.09222719073295593","0.09222719073295593","0.09222719073295593","0.05128995329141617","0.05128995329141617","0.05128995329141617"
"2090","0.08573679625988007","0.08573679625988007","0.08573679625988007","0.05424592271447182","0.05424592271447182","0.05424592271447182"
"2091","0.09520933032035828","0.09520933032035828","0.09520933032035828","0.05319322645664215","0.05319322645664215","0.05319322645664215"
"2092","0.11285275220870972","0.11285275220870972","0.11285275220870972","0.05202291160821915","0.05202291160821915","0.05202291160821915"
"2093","0.09708815813064575","0.09708815813064575","0.09708815813064575","0.057127464562654495","0.057127464562654495","0.057127464562654495"
"2094","0.09846530854701996","0.09846530854701996","0.09846530854701996","0.05948328971862793","0.05948328971862793","0.05948328971862793"
"2095","0.09253639727830887","0.09253639727830887","0.09253639727830887","0.06145992502570152","0.06145992502570152","0.06145992502570152"
"2096","0.0813249871134758","0.0813249871134758","0.0813249871134758","0.051319003105163574","0.051319003105163574","0.051319003105163574"
"2097","0.09676364809274673","0.09676364809274673","0.09676364809274673","0.05507781356573105","0.05507781356573105","0.05507781356573105"
"2098","0.08846764266490936","0.08846764266490936","0.08846764266490936","0.046635717153549194","0.046635717153549194","0.046635717153549194"
"2099","0.09412891417741776","0.09412891417741776","0.09412891417741776","0.06563574820756912","0.06563574820756912","0.06563574820756912"
"2100","0.0866660475730896","0.0866660475730896","0.0866660475730896","0.045046258717775345","0.045046258717775345","0.045046258717775345"
"2101","0.09083189815282822","0.09083189815282822","0.09083189815282822","0.05858311802148819","0.05858311802148819","0.05858311802148819"
"2102","0.09060750156641006","0.09060750156641006","0.09060750156641006","0.05758840590715408","0.05758840590715408","0.05758840590715408"
"2103","0.09893817454576492","0.09893817454576492","0.09893817454576492","0.057787518948316574","0.057787518948316574","0.057787518948316574"
"2104","0.1004946231842041","0.1004946231842041","0.1004946231842041","0.06288011372089386","0.06288011372089386","0.06288011372089386"
"2105","0.12454621493816376","0.12454621493816376","0.12454621493816376","0.04905311018228531","0.04905311018228531","0.04905311018228531"
"2106","0.10366885364055634","0.10366885364055634","0.10366885364055634","0.0668211504817009","0.0668211504817009","0.0668211504817009"
"2107","0.08332797139883041","0.08332797139883041","0.08332797139883041","0.06550631672143936","0.06550631672143936","0.06550631672143936"
"2108","0.1021384745836258","0.1021384745836258","0.1021384745836258","0.05803162232041359","0.05803162232041359","0.05803162232041359"
"2109","0.07720920443534851","0.07720920443534851","0.07720920443534851","0.04855290427803993","0.04855290427803993","0.04855290427803993"
"2110","0.10038640350103378","0.10038640350103378","0.10038640350103378","0.05321064591407776","0.05321064591407776","0.05321064591407776"
"2111","0.10274789482355118","0.10274789482355118","0.10274789482355118","0.06026945263147354","0.06026945263147354","0.06026945263147354"
"2112","0.09018363058567047","0.09018363058567047","0.09018363058567047","0.04394296929240227","0.04394296929240227","0.04394296929240227"
"2113","0.08669088780879974","0.08669088780879974","0.08669088780879974","0.057437676936388016","0.057437676936388016","0.057437676936388016"
"2114","0.08611642569303513","0.08611642569303513","0.08611642569303513","0.04814846068620682","0.04814846068620682","0.04814846068620682"
"2115","0.09692209959030151","0.09692209959030151","0.09692209959030151","0.0645103007555008","0.0645103007555008","0.0645103007555008"
"2116","0.0933762937784195","0.0933762937784195","0.0933762937784195","0.04551728069782257","0.04551728069782257","0.04551728069782257"
"2117","0.08475597947835922","0.08475597947835922","0.08475597947835922","0.05602724477648735","0.05602724477648735","0.05602724477648735"
"2118","0.10337100178003311","0.10337100178003311","0.10337100178003311","0.056668344885110855","0.056668344885110855","0.056668344885110855"
"2119","0.09808851033449173","0.09808851033449173","0.09808851033449173","0.06433208286762238","0.06433208286762238","0.06433208286762238"
"2120","0.09690777212381363","0.09690777212381363","0.09690777212381363","0.06692326068878174","0.06692326068878174","0.06692326068878174"
"2121","0.11330623924732208","0.11330623924732208","0.11330623924732208","0.06610950827598572","0.06610950827598572","0.06610950827598572"
"2122","0.07912391424179077","0.07912391424179077","0.07912391424179077","0.04127092659473419","0.04127092659473419","0.04127092659473419"
"2123","0.09927701205015182","0.09927701205015182","0.09927701205015182","0.055627405643463135","0.055627405643463135","0.055627405643463135"
"2124","0.08708212524652481","0.08708212524652481","0.08708212524652481","0.05099380388855934","0.05099380388855934","0.05099380388855934"
"2125","0.08861754834651947","0.08861754834651947","0.08861754834651947","0.058015260845422745","0.058015260845422745","0.058015260845422745"
"2126","0.08517847210168839","0.08517847210168839","0.08517847210168839","0.049943991005420685","0.049943991005420685","0.049943991005420685"
"2127","0.1162690818309784","0.1162690818309784","0.1162690818309784","0.05870852619409561","0.05870852619409561","0.05870852619409561"
"2128","0.09747421741485596","0.09747421741485596","0.09747421741485596","0.05104950815439224","0.05104950815439224","0.05104950815439224"
"2129","0.101842500269413","0.101842500269413","0.101842500269413","0.06627285480499268","0.06627285480499268","0.06627285480499268"
"2130","0.09268419444561005","0.09268419444561005","0.09268419444561005","0.06032629311084747","0.06032629311084747","0.06032629311084747"
"2131","0.09087342768907547","0.09087342768907547","0.09087342768907547","0.05757568031549454","0.05757568031549454","0.05757568031549454"
"2132","0.0969996377825737","0.0969996377825737","0.0969996377825737","0.05462029203772545","0.05462029203772545","0.05462029203772545"
"2133","0.10318558663129807","0.10318558663129807","0.10318558663129807","0.056314945220947266","0.056314945220947266","0.056314945220947266"
"2134","0.08625766634941101","0.08625766634941101","0.08625766634941101","0.054341014474630356","0.054341014474630356","0.054341014474630356"
"2135","0.08843179047107697","0.08843179047107697","0.08843179047107697","0.05320532247424126","0.05320532247424126","0.05320532247424126"
"2136","0.08847671002149582","0.08847671002149582","0.08847671002149582","0.060268186032772064","0.060268186032772064","0.060268186032772064"
"2137","0.0859740674495697","0.0859740674495697","0.0859740674495697","0.05560026690363884","0.05560026690363884","0.05560026690363884"
"2138","0.08185867965221405","0.08185867965221405","0.08185867965221405","0.04746776819229126","0.04746776819229126","0.04746776819229126"
"2139","0.09496217966079712","0.09496217966079712","0.09496217966079712","0.0570160448551178","0.0570160448551178","0.0570160448551178"
"2140","0.10132816433906555","0.10132816433906555","0.10132816433906555","0.05593189224600792","0.05593189224600792","0.05593189224600792"
"2141","0.08272901177406311","0.08272901177406311","0.08272901177406311","0.05914011225104332","0.05914011225104332","0.05914011225104332"
"2142","0.0889085978269577","0.0889085978269577","0.0889085978269577","0.061732418835163116","0.061732418835163116","0.061732418835163116"
"2143","0.10343477874994278","0.10343477874994278","0.10343477874994278","0.06843335926532745","0.06843335926532745","0.06843335926532745"
"2144","0.10163463652133942","0.10163463652133942","0.10163463652133942","0.06553110480308533","0.06553110480308533","0.06553110480308533"
"2145","0.0750860720872879","0.0750860720872879","0.0750860720872879","0.05217229947447777","0.05217229947447777","0.05217229947447777"
"2146","0.08870954811573029","0.08870954811573029","0.08870954811573029","0.050703443586826324","0.050703443586826324","0.050703443586826324"
"2147","0.08778205513954163","0.08778205513954163","0.08778205513954163","0.05132979899644852","0.05132979899644852","0.05132979899644852"
"2148","0.09190627187490463","0.09190627187490463","0.09190627187490463","0.05506434664130211","0.05506434664130211","0.05506434664130211"
"2149","0.08717810362577438","0.08717810362577438","0.08717810362577438","0.061309974640607834","0.061309974640607834","0.061309974640607834"
"2150","0.0851219967007637","0.0851219967007637","0.0851219967007637","0.04707014188170433","0.04707014188170433","0.04707014188170433"
"2151","0.09768465161323547","0.09768465161323547","0.09768465161323547","0.05409969016909599","0.05409969016909599","0.05409969016909599"
"2152","0.08443433046340942","0.08443433046340942","0.08443433046340942","0.050558269023895264","0.050558269023895264","0.050558269023895264"
"2153","0.09058856219053268","0.09058856219053268","0.09058856219053268","0.04564617574214935","0.04564617574214935","0.04564617574214935"
"2154","0.10008618235588074","0.10008618235588074","0.10008618235588074","0.049921147525310516","0.049921147525310516","0.049921147525310516"
"2155","0.09296576678752899","0.09296576678752899","0.09296576678752899","0.04855744540691376","0.04855744540691376","0.04855744540691376"
"2156","0.08580629527568817","0.08580629527568817","0.08580629527568817","0.0510428212583065","0.0510428212583065","0.0510428212583065"
"2157","0.0801934003829956","0.0801934003829956","0.0801934003829956","0.057067859917879105","0.057067859917879105","0.057067859917879105"
"2158","0.09255790710449219","0.09255790710449219","0.09255790710449219","0.05052114278078079","0.05052114278078079","0.05052114278078079"
"2159","0.08922548592090607","0.08922548592090607","0.08922548592090607","0.054506707936525345","0.054506707936525345","0.054506707936525345"
"2160","0.08730628341436386","0.08730628341436386","0.08730628341436386","0.06133900582790375","0.06133900582790375","0.06133900582790375"
