"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MAX","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - response_length/main_chain/mean","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - response_length/main_chain/mean__MIN","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - response_length/main_chain/mean__MAX"
"3179","","","","308.2980651855469","308.2980651855469","308.2980651855469"
"3180","","","","286.31817626953125","286.31817626953125","286.31817626953125"
"3181","","","","254.2624969482422","254.2624969482422","254.2624969482422"
"3182","","","","254.3000030517578","254.3000030517578","254.3000030517578"
"3183","","","","264.7211608886719","264.7211608886719","264.7211608886719"
"3184","","","","250.21153259277344","250.21153259277344","250.21153259277344"
"3185","","","","295.5833435058594","295.5833435058594","295.5833435058594"
"3186","","","","240.84722900390625","240.84722900390625","240.84722900390625"
"3187","","","","286.85577392578125","286.85577392578125","286.85577392578125"
"3188","","","","326.3055419921875","326.3055419921875","326.3055419921875"
"3189","","","","282.16070556640625","282.16070556640625","282.16070556640625"
"3190","","","","279.85577392578125","279.85577392578125","279.85577392578125"
"3191","","","","259.5909118652344","259.5909118652344","259.5909118652344"
"3192","","","","278.8229064941406","278.8229064941406","278.8229064941406"
"3193","","","","267.4609375","267.4609375","267.4609375"
"3194","","","","285.0729064941406","285.0729064941406","285.0729064941406"
"3195","","","","255.05357360839844","255.05357360839844","255.05357360839844"
"3196","","","","250.9107208251953","250.9107208251953","250.9107208251953"
"3197","","","","251.83653259277344","251.83653259277344","251.83653259277344"
"3198","","","","281.5583190917969","281.5583190917969","281.5583190917969"
"3199","","","","273.5961608886719","273.5961608886719","273.5961608886719"
"3200","","","","298.7604064941406","298.7604064941406","298.7604064941406"
"3201","","","","245.1875","245.1875","245.1875"
"3202","","","","293.6875","293.6875","293.6875"
"3203","","","","245.2708282470703","245.2708282470703","245.2708282470703"
"3204","","","","243.6999969482422","243.6999969482422","243.6999969482422"
"3205","","","","253.8854217529297","253.8854217529297","253.8854217529297"
"3206","","","","245.72727966308594","245.72727966308594","245.72727966308594"
"3207","","","","243.27777099609375","243.27777099609375","243.27777099609375"
"3208","","","","299.3214416503906","299.3214416503906","299.3214416503906"
"3209","","","","268.03570556640625","268.03570556640625","268.03570556640625"
"3210","","","","304.375","304.375","304.375"
"3211","","","","253.9375","253.9375","253.9375"
"3212","","","","256.5096130371094","256.5096130371094","256.5096130371094"
"3213","","","","260.7250061035156","260.7250061035156","260.7250061035156"
"3214","","","","248.5","248.5","248.5"
"3215","","","","247.14999389648438","247.14999389648438","247.14999389648438"
"3216","","","","223.0625","223.0625","223.0625"
"3217","","","","286.8645935058594","286.8645935058594","286.8645935058594"
"3218","","","","251.75","251.75","251.75"
"3219","","","","301.3854064941406","301.3854064941406","301.3854064941406"
"3220","","","","280.1625061035156","280.1625061035156","280.1625061035156"
"3221","","","","266.44317626953125","266.44317626953125","266.44317626953125"
"3222","","","","292.3977355957031","292.3977355957031","292.3977355957031"
"3223","","","","269.1346130371094","269.1346130371094","269.1346130371094"
"3224","","","","311.625","311.625","311.625"
"3225","","","","298.1875","298.1875","298.1875"
"3226","","","","272.171875","272.171875","272.171875"
"3227","","","","241.1875","241.1875","241.1875"
"3228","","","","310.25","310.25","310.25"
"3229","","","","282.7946472167969","282.7946472167969","282.7946472167969"
"3230","","","","280.125","280.125","280.125"
"3231","","","","289.9134521484375","289.9134521484375","289.9134521484375"
"3232","","","","296.1346130371094","296.1346130371094","296.1346130371094"
"3233","","","","265.625","265.625","265.625"
"3234","","","","290.0104064941406","290.0104064941406","290.0104064941406"
"3235","","","","267.5208435058594","267.5208435058594","267.5208435058594"
"3236","","","","281.5955810546875","281.5955810546875","281.5955810546875"
"3237","","","","293.0104064941406","293.0104064941406","293.0104064941406"
"3238","","","","259.0625","259.0625","259.0625"
"3239","","","","256.75","256.75","256.75"
"3240","","","","302.7045593261719","302.7045593261719","302.7045593261719"
"3241","","","","287.2272644042969","287.2272644042969","287.2272644042969"
"3242","","","","295.46875","295.46875","295.46875"
"3243","","","","318.125","318.125","318.125"
"3244","","","","266.6477355957031","266.6477355957031","266.6477355957031"
"3245","","","","293.82501220703125","293.82501220703125","293.82501220703125"
"3246","","","","265.0803527832031","265.0803527832031","265.0803527832031"
"3247","","","","250.5795440673828","250.5795440673828","250.5795440673828"
"3248","","","","252.32691955566406","252.32691955566406","252.32691955566406"
"3249","","","","260.8269348144531","260.8269348144531","260.8269348144531"
"3250","","","","302.75","302.75","302.75"
"3251","","","","278.1477355957031","278.1477355957031","278.1477355957031"
"3252","","","","289.3854064941406","289.3854064941406","289.3854064941406"
"3253","","","","280.8194580078125","280.8194580078125","280.8194580078125"
"3254","","","","306.4230651855469","306.4230651855469","306.4230651855469"
"3255","","","","293.7788391113281","293.7788391113281","293.7788391113281"
"3256","","","","327.3125","327.3125","327.3125"
"3257","","","","262.93182373046875","262.93182373046875","262.93182373046875"
"3258","","","","276.6000061035156","276.6000061035156","276.6000061035156"
"3259","","","","290.140625","290.140625","290.140625"
"3260","","","","268.875","268.875","268.875"
"3261","","","","304.26922607421875","304.26922607421875","304.26922607421875"
"3262","","","","301.1770935058594","301.1770935058594","301.1770935058594"
"3263","","","","255.90908813476562","255.90908813476562","255.90908813476562"
"3264","","","","274.2749938964844","274.2749938964844","274.2749938964844"
"3265","","","","258.5535583496094","258.5535583496094","258.5535583496094"
"3266","","","","287.1388854980469","287.1388854980469","287.1388854980469"
"3267","","","","294.9305419921875","294.9305419921875","294.9305419921875"
"3268","","","","278.52777099609375","278.52777099609375","278.52777099609375"
"3269","","","","244.4583282470703","244.4583282470703","244.4583282470703"
"3270","","","","346.2916564941406","346.2916564941406","346.2916564941406"
"3271","","","","252.1875","252.1875","252.1875"
"3272","","","","325.0535583496094","325.0535583496094","325.0535583496094"
"3273","","","","260.8666687011719","260.8666687011719","260.8666687011719"
"3274","","","","272.984375","272.984375","272.984375"
"3275","","","","290.2613525390625","290.2613525390625","290.2613525390625"
"3276","","","","254.9166717529297","254.9166717529297","254.9166717529297"
"3277","","","","291.2250061035156","291.2250061035156","291.2250061035156"
"3278","","","","258.5416564941406","258.5416564941406","258.5416564941406"
"3279","","","","307.6428527832031","307.6428527832031","307.6428527832031"
"3280","","","","295.23529052734375","295.23529052734375","295.23529052734375"
"3281","","","","284.6785583496094","284.6785583496094","284.6785583496094"
"3282","","","","302.625","302.625","302.625"
"3283","","","","272.578125","272.578125","272.578125"
"3284","","","","271.14166259765625","271.14166259765625","271.14166259765625"
"3285","","","","258.1388854980469","258.1388854980469","258.1388854980469"
"3286","","","","282.3571472167969","282.3571472167969","282.3571472167969"
"3287","","","","283.84375","283.84375","283.84375"
"3288","","","","280.3541564941406","280.3541564941406","280.3541564941406"
"3289","","","","253.1875","253.1875","253.1875"
"3290","","","","269.625","269.625","269.625"
"3291","","","","282.5227355957031","282.5227355957031","282.5227355957031"
"3292","","","","265.7954406738281","265.7954406738281","265.7954406738281"
"3293","","","","258.4583435058594","258.4583435058594","258.4583435058594"
"3294","","","","313.78125","313.78125","313.78125"
"3295","","","","254.28125","254.28125","254.28125"
"3296","","","","277.6875","277.6875","277.6875"
"3297","","","","274.0714416503906","274.0714416503906","274.0714416503906"
"3298","","","","254.66250610351562","254.66250610351562","254.66250610351562"
"3299","","","","251.3541717529297","251.3541717529297","251.3541717529297"
"3300","","","","288.70001220703125","288.70001220703125","288.70001220703125"
"3301","","","","267.31817626953125","267.31817626953125","267.31817626953125"
"3302","","","","348.6071472167969","348.6071472167969","348.6071472167969"
"3303","","","","269.375","269.375","269.375"
"3304","","","","249.60000610351562","249.60000610351562","249.60000610351562"
"3305","","","","259.54998779296875","259.54998779296875","259.54998779296875"
"3306","","","","255.578125","255.578125","255.578125"
"3307","","","","259.5416564941406","259.5416564941406","259.5416564941406"
"3308","","","","256.83929443359375","256.83929443359375","256.83929443359375"
"3309","","","","275.8888854980469","275.8888854980469","275.8888854980469"
"3310","","","","326.3541564941406","326.3541564941406","326.3541564941406"
"3311","","","","307.04998779296875","307.04998779296875","307.04998779296875"
"3312","","","","274.75","274.75","274.75"
"3313","","","","267.3611145019531","267.3611145019531","267.3611145019531"
"3314","","","","236.48863220214844","236.48863220214844","236.48863220214844"
"3315","","","","249.5500030517578","249.5500030517578","249.5500030517578"
"3316","","","","260","260","260"
"3317","","","","273.46875","273.46875","273.46875"
"3318","","","","257.7211608886719","257.7211608886719","257.7211608886719"
"3319","","","","263.0416564941406","263.0416564941406","263.0416564941406"
"3320","","","","254.6374969482422","254.6374969482422","254.6374969482422"
"3321","","","","241.21249389648438","241.21249389648438","241.21249389648438"
"3322","","","","309.4750061035156","309.4750061035156","309.4750061035156"
"3323","","","","248.5208282470703","248.5208282470703","248.5208282470703"
"3324","","","","270.7596130371094","270.7596130371094","270.7596130371094"
"3325","","","","281.0446472167969","281.0446472167969","281.0446472167969"
"3326","","","","296.0795593261719","296.0795593261719","296.0795593261719"
"3327","","","","243.5749969482422","243.5749969482422","243.5749969482422"
"3328","","","","271.2708435058594","271.2708435058594","271.2708435058594"
"3329","","","","256.8333435058594","256.8333435058594","256.8333435058594"
"3330","","","","275.10577392578125","275.10577392578125","275.10577392578125"
"3331","","","","276.51470947265625","276.51470947265625","276.51470947265625"
"3332","","","","258.0249938964844","258.0249938964844","258.0249938964844"
"3333","","","","325.875","325.875","325.875"
"3334","","","","259.9453125","259.9453125","259.9453125"
"3335","","","","291.2678527832031","291.2678527832031","291.2678527832031"
"3336","","","","273.02777099609375","273.02777099609375","273.02777099609375"
"3337","","","","260.78125","260.78125","260.78125"
"3338","","","","250.65625","250.65625","250.65625"
"3339","","","","261.0454406738281","261.0454406738281","261.0454406738281"
"3340","","","","260.875","260.875","260.875"
"3341","","","","258.63751220703125","258.63751220703125","258.63751220703125"
"3342","","","","262.92498779296875","262.92498779296875","262.92498779296875"
"3343","","","","257.5113525390625","257.5113525390625","257.5113525390625"
"3344","","","","262.7403869628906","262.7403869628906","262.7403869628906"
"3345","","","","275.0178527832031","275.0178527832031","275.0178527832031"
"3346","","","","244.5","244.5","244.5"
"3347","","","","249.69444274902344","249.69444274902344","249.69444274902344"
"3348","","","","270","270","270"
"3349","","","","275.90625","275.90625","275.90625"
"3350","","","","250.06817626953125","250.06817626953125","250.06817626953125"
"3351","","","","291","291","291"
"3352","","","","264.2083435058594","264.2083435058594","264.2083435058594"
"3353","","","","272.56817626953125","272.56817626953125","272.56817626953125"
"3354","","","","297.5288391113281","297.5288391113281","297.5288391113281"
"3355","","","","255.28408813476562","255.28408813476562","255.28408813476562"
"3356","","","","316.7708435058594","316.7708435058594","316.7708435058594"
"3357","","","","250.00892639160156","250.00892639160156","250.00892639160156"
"3358","","","","250.83749389648438","250.83749389648438","250.83749389648438"
"3359","","","","296.7867736816406","296.7867736816406","296.7867736816406"
"3360","","","","237.58653259277344","237.58653259277344","237.58653259277344"
"3361","","","","239.5267791748047","239.5267791748047","239.5267791748047"
"3362","","","","311.7109375","311.7109375","311.7109375"
"3363","","","","295.546875","295.546875","295.546875"
"3364","","","","309.93182373046875","309.93182373046875","309.93182373046875"
"3365","","","","268.55682373046875","268.55682373046875","268.55682373046875"
"3366","","","","259.67498779296875","259.67498779296875","259.67498779296875"
"3367","","","","283.9305419921875","283.9305419921875","283.9305419921875"
"3368","","","","261.7749938964844","261.7749938964844","261.7749938964844"
"3369","","","","282.9553527832031","282.9553527832031","282.9553527832031"
"3370","","","","344.6666564941406","344.6666564941406","344.6666564941406"
"3371","","","","258.9821472167969","258.9821472167969","258.9821472167969"
"3372","","","","269.9886474609375","269.9886474609375","269.9886474609375"
"3373","","","","296.1704406738281","296.1704406738281","296.1704406738281"
"3374","","","","235.0625","235.0625","235.0625"
"3375","","","","278.19049072265625","278.19049072265625","278.19049072265625"
"3376","","","","301.25","301.25","301.25"
"3377","","","","296.30767822265625","296.30767822265625","296.30767822265625"
"3378","","","","248.97727966308594","248.97727966308594","248.97727966308594"
"3379","","","","283.5089416503906","283.5089416503906","283.5089416503906"
"3380","","","","277.828125","277.828125","277.828125"
"3381","","","","274.515625","274.515625","274.515625"
"3382","","","","277.9861145019531","277.9861145019531","277.9861145019531"
"3383","","","","280.42498779296875","280.42498779296875","280.42498779296875"
"3384","","","","282.98748779296875","282.98748779296875","282.98748779296875"
"3385","","","","295.5","295.5","295.5"
"3386","","","","286.5625","286.5625","286.5625"
"3387","","","","298.5520935058594","298.5520935058594","298.5520935058594"
"3388","","","","270.5909118652344","270.5909118652344","270.5909118652344"
"3389","","","","317.0375061035156","317.0375061035156","317.0375061035156"
"3390","","","","389.65625","389.65625","389.65625"
"3391","","","","281.8645935058594","281.8645935058594","281.8645935058594"
"3392","","","","280.6944580078125","280.6944580078125","280.6944580078125"
"3393","","","","242.04464721679688","242.04464721679688","242.04464721679688"
"3394","","","","291.5535583496094","291.5535583496094","291.5535583496094"
"3395","","","","250.3958282470703","250.3958282470703","250.3958282470703"
"3396","","","","289.08929443359375","289.08929443359375","289.08929443359375"
"3397","","","","264.0795593261719","264.0795593261719","264.0795593261719"
"3398","","","","368.4285583496094","368.4285583496094","368.4285583496094"
"3399","","","","248.7954559326172","248.7954559326172","248.7954559326172"
"3400","","","","270.16070556640625","270.16070556640625","270.16070556640625"
"3401","","","","281.3999938964844","281.3999938964844","281.3999938964844"
"3402","","","","293.69317626953125","293.69317626953125","293.69317626953125"
"3403","","","","286.1979064941406","286.1979064941406","286.1979064941406"
"3404","","","","295.625","295.625","295.625"
"3405","","","","288.8303527832031","288.8303527832031","288.8303527832031"
"3406","","","","236.9375","236.9375","236.9375"
"3407","","","","260","260","260"
"3408","","","","311.23333740234375","311.23333740234375","311.23333740234375"
"3409","","","","373.17498779296875","373.17498779296875","373.17498779296875"
"3410","","","","323.296875","323.296875","323.296875"
"3411","","","","276.6015625","276.6015625","276.6015625"
"3412","","","","279.3928527832031","279.3928527832031","279.3928527832031"
"3413","","","","289.859375","289.859375","289.859375"
"3414","","","","310.88751220703125","310.88751220703125","310.88751220703125"
"3415","","","","276.1111145019531","276.1111145019531","276.1111145019531"
"3416","","","","299.22320556640625","299.22320556640625","299.22320556640625"
"3417","","","","305.5625","305.5625","305.5625"
"3418","","","","286.0666809082031","286.0666809082031","286.0666809082031"
"3419","","","","284.91070556640625","284.91070556640625","284.91070556640625"
"3420","","","","307.13751220703125","307.13751220703125","307.13751220703125"
"3421","","","","292.1805419921875","292.1805419921875","292.1805419921875"
"3422","","","","299.65277099609375","299.65277099609375","299.65277099609375"
"3423","","","","257.8409118652344","257.8409118652344","257.8409118652344"
"3424","","","","230.90625","230.90625","230.90625"
"3425","","","","316.52777099609375","316.52777099609375","316.52777099609375"
"3426","","","","219.96875","219.96875","219.96875"
"3427","","","","278.765625","278.765625","278.765625"
"3428","","","","343.1805419921875","343.1805419921875","343.1805419921875"
"3429","","","","293.90277099609375","293.90277099609375","293.90277099609375"
"3430","","","","294.6875","294.6875","294.6875"
"3431","","","","286.9583435058594","286.9583435058594","286.9583435058594"
"3432","","","","308","308","308"
"3433","","","","288.9444580078125","288.9444580078125","288.9444580078125"
"3434","","","","316.875","316.875","316.875"
"3435","","","","249.625","249.625","249.625"
"3436","","","","270.9375","270.9375","270.9375"
"3437","","","","282.2395935058594","282.2395935058594","282.2395935058594"
"3438","","","","279.4375","279.4375","279.4375"
"3439","","","","265.4204406738281","265.4204406738281","265.4204406738281"
"3440","","","","295.7638854980469","295.7638854980469","295.7638854980469"
"3441","","","","292.95001220703125","292.95001220703125","292.95001220703125"
"3442","","","","290.79998779296875","290.79998779296875","290.79998779296875"
"3443","","","","300.5535583496094","300.5535583496094","300.5535583496094"
"3444","","","","310.9583435058594","310.9583435058594","310.9583435058594"
"3445","","","","288.6477355957031","288.6477355957031","288.6477355957031"
"3446","","","","315.27777099609375","315.27777099609375","315.27777099609375"
"3447","","","","278.2410583496094","278.2410583496094","278.2410583496094"
"3448","","","","290.3269348144531","290.3269348144531","290.3269348144531"
"3449","","","","262.4444580078125","262.4444580078125","262.4444580078125"
"3450","","","","271.9772644042969","271.9772644042969","271.9772644042969"
"3451","","","","256.078125","256.078125","256.078125"
"3452","","","","269.34375","269.34375","269.34375"
"3453","","","","270.0714416503906","270.0714416503906","270.0714416503906"
"3454","","","","222.80357360839844","222.80357360839844","222.80357360839844"
"3455","","","","227.71875","227.71875","227.71875"
"3456","","","","262.59722900390625","262.59722900390625","262.59722900390625"
"3457","","","","265.8888854980469","265.8888854980469","265.8888854980469"
"3458","","","","288.140625","288.140625","288.140625"
"3459","","","","242.71875","242.71875","242.71875"
"3460","","","","308.0416564941406","308.0416564941406","308.0416564941406"
"3461","","","","239.375","239.375","239.375"
"3462","","","","244.4583282470703","244.4583282470703","244.4583282470703"
"3463","","","","248.078125","248.078125","248.078125"
"3464","","","","284.41070556640625","284.41070556640625","284.41070556640625"
"3465","","","","236.61111450195312","236.61111450195312","236.61111450195312"
"3466","","","","256.22222900390625","256.22222900390625","256.22222900390625"
"3467","","","","266.18182373046875","266.18182373046875","266.18182373046875"
"3468","","","","328.2840881347656","328.2840881347656","328.2840881347656"
"3469","","","","277.5555419921875","277.5555419921875","277.5555419921875"
"3470","","","","270.1428527832031","270.1428527832031","270.1428527832031"
"3471","","","","265.9166564941406","265.9166564941406","265.9166564941406"
"3472","","","","272.1354064941406","272.1354064941406","272.1354064941406"
"3473","","","","248.765625","248.765625","248.765625"
"3474","","","","340.0454406738281","340.0454406738281","340.0454406738281"
"3475","","","","281.98077392578125","281.98077392578125","281.98077392578125"
"3476","","","","291.5","291.5","291.5"
"3477","","","","291.8333435058594","291.8333435058594","291.8333435058594"
"3478","","","","263.546875","263.546875","263.546875"
"3479","","","","268.35577392578125","268.35577392578125","268.35577392578125"
"3480","","","","249.39999389648438","249.39999389648438","249.39999389648438"
"3481","","","","265.44317626953125","265.44317626953125","265.44317626953125"
"3482","","","","304.515625","304.515625","304.515625"
"3483","","","","255.7857208251953","255.7857208251953","255.7857208251953"
"3484","","","","258.5208435058594","258.5208435058594","258.5208435058594"
"3485","","","","244.34091186523438","244.34091186523438","244.34091186523438"
"3486","","","","242.0833282470703","242.0833282470703","242.0833282470703"
"3487","","","","278.5","278.5","278.5"
"3488","","","","258.5","258.5","258.5"
"3489","","","","244.59091186523438","244.59091186523438","244.59091186523438"
"3490","","","","258.25","258.25","258.25"
"3491","","","","251.09091186523438","251.09091186523438","251.09091186523438"
"3492","","","","243.05555725097656","243.05555725097656","243.05555725097656"
"3493","","","","287.6625061035156","287.6625061035156","287.6625061035156"
"3494","","","","262.796875","262.796875","262.796875"
"3495","","","","243.44642639160156","243.44642639160156","243.44642639160156"
"3496","","","","263.43267822265625","263.43267822265625","263.43267822265625"
"3497","","","","259.5535583496094","259.5535583496094","259.5535583496094"
"3498","","","","257.9090881347656","257.9090881347656","257.9090881347656"
"3499","","","","276.9479064941406","276.9479064941406","276.9479064941406"
"3500","","","","298","298","298"
"3501","","","","287.625","287.625","287.625"
"3502","","","","270.25","270.25","270.25"
"3503","","","","248.9499969482422","248.9499969482422","248.9499969482422"
"3504","","","","255.734375","255.734375","255.734375"
"3505","","","","255.09722900390625","255.09722900390625","255.09722900390625"
"3506","","","","256.09375","256.09375","256.09375"
"3507","","","","300.4624938964844","300.4624938964844","300.4624938964844"
"3508","","","","308.890625","308.890625","308.890625"
"3509","","","","265.234375","265.234375","265.234375"
"3510","","","","324.1111145019531","324.1111145019531","324.1111145019531"
"3511","","","","312.75","312.75","312.75"
"3512","","","","310.75","310.75","310.75"
"3513","","","","254.28125","254.28125","254.28125"
"3514","","","","277.9519348144531","277.9519348144531","277.9519348144531"
"3515","","","","301.8500061035156","301.8500061035156","301.8500061035156"
"3516","","","","268.6166687011719","268.6166687011719","268.6166687011719"
"3517","","","","279.2833251953125","279.2833251953125","279.2833251953125"
"3518","","","","274.890625","274.890625","274.890625"
"3519","","","","297.125","297.125","297.125"
"3520","","","","263.02777099609375","263.02777099609375","263.02777099609375"
"3521","","","","240.6666717529297","240.6666717529297","240.6666717529297"
"3522","","","","286.8888854980469","286.8888854980469","286.8888854980469"
"3523","","","","278.6875","278.6875","278.6875"
"3524","","","","294.8125","294.8125","294.8125"
"3525","","","","256.5249938964844","256.5249938964844","256.5249938964844"
"3526","","","","314.96429443359375","314.96429443359375","314.96429443359375"
"3527","","","","320.47222900390625","320.47222900390625","320.47222900390625"
"3528","","","","277.046875","277.046875","277.046875"
"3529","","","","282.125","282.125","282.125"
"3530","","","","292","292","292"
"3531","","","","297.90277099609375","297.90277099609375","297.90277099609375"
"3532","","","","285.0416564941406","285.0416564941406","285.0416564941406"
"3533","","","","253.1704559326172","253.1704559326172","253.1704559326172"
"3534","","","","243.75","243.75","243.75"
"3535","","","","271.58929443359375","271.58929443359375","271.58929443359375"
"3536","","","","277.90625","277.90625","277.90625"
"3537","","","","280.078125","280.078125","280.078125"
"3538","","","","277.5833435058594","277.5833435058594","277.5833435058594"
"3539","","","","288.1339416503906","288.1339416503906","288.1339416503906"
"3540","","","","303.5520935058594","303.5520935058594","303.5520935058594"
"3541","","","","287.7589416503906","287.7589416503906","287.7589416503906"
"3542","","","","264.859375","264.859375","264.859375"
"3543","","","","293.2678527832031","293.2678527832031","293.2678527832031"
"3544","","","","273.9750061035156","273.9750061035156","273.9750061035156"
"3545","","","","292.125","292.125","292.125"
"3546","","","","280.8125","280.8125","280.8125"
"3547","","","","284.5909118652344","284.5909118652344","284.5909118652344"
"3548","","","","253.5673065185547","253.5673065185547","253.5673065185547"
"3549","","","","289.8958435058594","289.8958435058594","289.8958435058594"
"3550","","","","243.86538696289062","243.86538696289062","243.86538696289062"
"3551","","","","277.3833312988281","277.3833312988281","277.3833312988281"
"3552","","","","282.4125061035156","282.4125061035156","282.4125061035156"
"3553","","","","289.92498779296875","289.92498779296875","289.92498779296875"
"3554","","","","287.2250061035156","287.2250061035156","287.2250061035156"
"3555","","","","356.7291564941406","356.7291564941406","356.7291564941406"
"3556","","","","255.4375","255.4375","255.4375"
"3557","","","","274.8541564941406","274.8541564941406","274.8541564941406"
"3558","","","","285.203125","285.203125","285.203125"
"3559","","","","325.28125","325.28125","325.28125"
"3560","","","","347.1499938964844","347.1499938964844","347.1499938964844"
"3561","","","","291","291","291"
"3562","","","","311.82501220703125","311.82501220703125","311.82501220703125"
"3563","","","","231.55682373046875","231.55682373046875","231.55682373046875"
"3564","","","","265.9821472167969","265.9821472167969","265.9821472167969"
"3565","","","","306.4090881347656","306.4090881347656","306.4090881347656"
"3566","","","","256.8125","256.8125","256.8125"
"3567","","","","273.4479064941406","273.4479064941406","273.4479064941406"
"3568","","","","278.066162109375","278.066162109375","278.066162109375"
"3569","","","","260.5625","260.5625","260.5625"
"3570","","","","284.2916564941406","284.2916564941406","284.2916564941406"
"3571","","","","306.5","306.5","306.5"
"3572","","","","258.2361145019531","258.2361145019531","258.2361145019531"
"3573","","","","254.98611450195312","254.98611450195312","254.98611450195312"
"3574","","","","268.3374938964844","268.3374938964844","268.3374938964844"
"3575","","","","295.46875","295.46875","295.46875"
"3576","","","","297.2678527832031","297.2678527832031","297.2678527832031"
"3577","","","","253.6145782470703","253.6145782470703","253.6145782470703"
"3578","","","","291.7583312988281","291.7583312988281","291.7583312988281"
"3579","","","","260.8571472167969","260.8571472167969","260.8571472167969"
"3580","","","","277.3416748046875","277.3416748046875","277.3416748046875"
"3581","","","","298.6388854980469","298.6388854980469","298.6388854980469"
"3582","","","","281.55767822265625","281.55767822265625","281.55767822265625"
"3583","","","","289.7734375","289.7734375","289.7734375"
"3584","","","","246.35000610351562","246.35000610351562","246.35000610351562"
"3585","","","","289.6785583496094","289.6785583496094","289.6785583496094"
"3586","","","","261.625","261.625","261.625"
"3587","","","","330.8461608886719","330.8461608886719","330.8461608886719"
"3588","","","","266.15277099609375","266.15277099609375","266.15277099609375"
"3589","","","","280.0833435058594","280.0833435058594","280.0833435058594"
"3590","","","","239.06817626953125","239.06817626953125","239.06817626953125"
"3591","","","","297.0909118652344","297.0909118652344","297.0909118652344"
"3592","","","","275.0625","275.0625","275.0625"
"3593","","","","273.08929443359375","273.08929443359375","273.08929443359375"
"3594","","","","321.53570556640625","321.53570556640625","321.53570556640625"
"3595","","","","281.0480651855469","281.0480651855469","281.0480651855469"
"3596","","","","241.7045440673828","241.7045440673828","241.7045440673828"
"3597","","","","314.6944580078125","314.6944580078125","314.6944580078125"
"3598","","","","240.75","240.75","240.75"
"3599","","","","278.6111145019531","278.6111145019531","278.6111145019531"
"3600","","","","272.0833435058594","272.0833435058594","272.0833435058594"
"3601","","","","261.84375","261.84375","261.84375"
"3602","","","","253.2083282470703","253.2083282470703","253.2083282470703"
"3603","","","","299.8055419921875","299.8055419921875","299.8055419921875"
"3604","","","","273.2083435058594","273.2083435058594","273.2083435058594"
"3605","","","","294.8461608886719","294.8461608886719","294.8461608886719"
"3606","","","","265.4230651855469","265.4230651855469","265.4230651855469"
"3607","","","","279","279","279"
"3608","","","","308.8125","308.8125","308.8125"
"3609","","","","286.15625","286.15625","286.15625"
"3610","","","","282.88751220703125","282.88751220703125","282.88751220703125"
"3611","","","","274.4375","274.4375","274.4375"
"3612","","","","269.5625","269.5625","269.5625"
"3613","","","","289.7083435058594","289.7083435058594","289.7083435058594"
"3614","","","","255.96875","255.96875","255.96875"
"3615","","","","219.4375","219.4375","219.4375"
"3616","","","","302.35577392578125","302.35577392578125","302.35577392578125"
"3617","","","","284.17498779296875","284.17498779296875","284.17498779296875"
"3618","","","","318.0535583496094","318.0535583496094","318.0535583496094"
"3619","","","","270.04998779296875","270.04998779296875","270.04998779296875"
"3620","","","","245.2916717529297","245.2916717529297","245.2916717529297"
"3621","","","","304.9895935058594","304.9895935058594","304.9895935058594"
"3622","","","","288.81817626953125","288.81817626953125","288.81817626953125"
"3623","","","","277.765625","277.765625","277.765625"
"3624","","","","243.046875","243.046875","243.046875"
"3625","","","","253.03125","253.03125","253.03125"
"3626","","","","287.9305419921875","287.9305419921875","287.9305419921875"
"3627","","","","265.6590881347656","265.6590881347656","265.6590881347656"
"3628","","","","265.0535583496094","265.0535583496094","265.0535583496094"
"3629","","","","243.046875","243.046875","243.046875"
"3630","","","","276.9659118652344","276.9659118652344","276.9659118652344"
"3631","","","","283.54998779296875","283.54998779296875","283.54998779296875"
"3632","","","","290.2250061035156","290.2250061035156","290.2250061035156"
"3633","","","","289.3409118652344","289.3409118652344","289.3409118652344"
"3634","","","","283.25","283.25","283.25"
"3635","","","","232.75","232.75","232.75"
"3636","","","","291.2916564941406","291.2916564941406","291.2916564941406"
"3637","","","","296.15625","296.15625","296.15625"
"3638","","","","282.7916564941406","282.7916564941406","282.7916564941406"
"3639","","","","314.1805419921875","314.1805419921875","314.1805419921875"
"3640","","","","283.9296875","283.9296875","283.9296875"
"3641","","","","267.6666564941406","267.6666564941406","267.6666564941406"
"3642","","","","318.9615478515625","318.9615478515625","318.9615478515625"
"3643","","","","271.93182373046875","271.93182373046875","271.93182373046875"
"3644","","","","356.703125","356.703125","356.703125"
"3645","","","","262.8541564941406","262.8541564941406","262.8541564941406"
"3646","","","","348.3194580078125","348.3194580078125","348.3194580078125"
"3647","","","","242.72727966308594","242.72727966308594","242.72727966308594"
"3648","","","","279.70001220703125","279.70001220703125","279.70001220703125"
"3649","","","","296.4886474609375","296.4886474609375","296.4886474609375"
"3650","","","","335","335","335"
