"Step","Qwen2.5-0.5B-Instruct-TreeRL - actor/entropy","Qwen2.5-0.5B-Instruct-TreeRL - actor/entropy__MIN","Qwen2.5-0.5B-Instruct-TreeRL - actor/entropy__MAX"
"446","0.17500950396060944","0.17500950396060944","0.17500950396060944"
"447","0.20970728993415833","0.20970728993415833","0.20970728993415833"
"448","0.18859359622001648","0.18859359622001648","0.18859359622001648"
"449","0.20488715171813965","0.20488715171813965","0.20488715171813965"
"450","0.25861385464668274","0.25861385464668274","0.25861385464668274"
"451","0.18867482244968414","0.18867482244968414","0.18867482244968414"
"452","0.24332813918590546","0.24332813918590546","0.24332813918590546"
"453","0.19622814655303955","0.19622814655303955","0.19622814655303955"
"454","0.25577884912490845","0.25577884912490845","0.25577884912490845"
"455","0.231120303273201","0.231120303273201","0.231120303273201"
"456","0.24494589865207672","0.24494589865207672","0.24494589865207672"
"457","0.23197053372859955","0.23197053372859955","0.23197053372859955"
"458","0.23667126893997192","0.23667126893997192","0.23667126893997192"
"459","0.2697145342826843","0.2697145342826843","0.2697145342826843"
"460","0.27302831411361694","0.27302831411361694","0.27302831411361694"
"461","0.2567111551761627","0.2567111551761627","0.2567111551761627"
"462","0.2527444064617157","0.2527444064617157","0.2527444064617157"
"463","0.23936016857624054","0.23936016857624054","0.23936016857624054"
"464","0.23244915902614594","0.23244915902614594","0.23244915902614594"
"465","0.23816852271556854","0.23816852271556854","0.23816852271556854"
"466","0.2160734385251999","0.2160734385251999","0.2160734385251999"
"467","0.25523561239242554","0.25523561239242554","0.25523561239242554"
"468","0.2618406116962433","0.2618406116962433","0.2618406116962433"
"469","0.2077554315328598","0.2077554315328598","0.2077554315328598"
"470","0.23070742189884186","0.23070742189884186","0.23070742189884186"
"471","0.21132971346378326","0.21132971346378326","0.21132971346378326"
"472","0.2620896100997925","0.2620896100997925","0.2620896100997925"
"473","0.24557624757289886","0.24557624757289886","0.24557624757289886"
"474","0.2147427648305893","0.2147427648305893","0.2147427648305893"
"475","0.18406061828136444","0.18406061828136444","0.18406061828136444"
"476","0.1905495822429657","0.1905495822429657","0.1905495822429657"
"477","0.22813697159290314","0.22813697159290314","0.22813697159290314"
"478","0.2313898354768753","0.2313898354768753","0.2313898354768753"
"479","0.22062133252620697","0.22062133252620697","0.22062133252620697"
"480","0.209840789437294","0.209840789437294","0.209840789437294"
"481","0.21427173912525177","0.21427173912525177","0.21427173912525177"
"482","0.202978253364563","0.202978253364563","0.202978253364563"
"483","0.19733628630638123","0.19733628630638123","0.19733628630638123"
"484","0.1889786720275879","0.1889786720275879","0.1889786720275879"
"485","0.1744103580713272","0.1744103580713272","0.1744103580713272"
"486","0.17894217371940613","0.17894217371940613","0.17894217371940613"
"487","0.20227663218975067","0.20227663218975067","0.20227663218975067"
"488","0.20474542677402496","0.20474542677402496","0.20474542677402496"
"489","0.18837834894657135","0.18837834894657135","0.18837834894657135"
"490","0.19072842597961426","0.19072842597961426","0.19072842597961426"
"491","0.19613687694072723","0.19613687694072723","0.19613687694072723"
"492","0.16151930391788483","0.16151930391788483","0.16151930391788483"
"493","0.18327665328979492","0.18327665328979492","0.18327665328979492"
"494","0.19489717483520508","0.19489717483520508","0.19489717483520508"
"495","0.2014753818511963","0.2014753818511963","0.2014753818511963"
"496","0.17597845196723938","0.17597845196723938","0.17597845196723938"
"497","0.18738071620464325","0.18738071620464325","0.18738071620464325"
"498","0.17276985943317413","0.17276985943317413","0.17276985943317413"
"499","0.18475091457366943","0.18475091457366943","0.18475091457366943"
"500","0.17092333734035492","0.17092333734035492","0.17092333734035492"
"501","0.19800600409507751","0.19800600409507751","0.19800600409507751"
"502","0.18643413484096527","0.18643413484096527","0.18643413484096527"
"503","0.17739024758338928","0.17739024758338928","0.17739024758338928"
"504","0.2015688121318817","0.2015688121318817","0.2015688121318817"
"505","0.19285109639167786","0.19285109639167786","0.19285109639167786"
"506","0.17123310267925262","0.17123310267925262","0.17123310267925262"
"507","0.18721871078014374","0.18721871078014374","0.18721871078014374"
"508","0.2073337435722351","0.2073337435722351","0.2073337435722351"
"509","0.2182084321975708","0.2182084321975708","0.2182084321975708"
"510","0.20532114803791046","0.20532114803791046","0.20532114803791046"
"511","0.20007340610027313","0.20007340610027313","0.20007340610027313"
"512","0.21221445500850677","0.21221445500850677","0.21221445500850677"
"513","0.21994681656360626","0.21994681656360626","0.21994681656360626"
"514","0.19299136102199554","0.19299136102199554","0.19299136102199554"
"515","0.20309913158416748","0.20309913158416748","0.20309913158416748"
"516","0.19999030232429504","0.19999030232429504","0.19999030232429504"
"517","0.2015320062637329","0.2015320062637329","0.2015320062637329"
"518","0.21983012557029724","0.21983012557029724","0.21983012557029724"
"519","0.21103927493095398","0.21103927493095398","0.21103927493095398"
"520","0.19013860821723938","0.19013860821723938","0.19013860821723938"
"521","0.1820739060640335","0.1820739060640335","0.1820739060640335"
"522","0.17679010331630707","0.17679010331630707","0.17679010331630707"
"523","0.207918182015419","0.207918182015419","0.207918182015419"
"524","0.19594277441501617","0.19594277441501617","0.19594277441501617"
"525","0.17290538549423218","0.17290538549423218","0.17290538549423218"
"526","0.2262205332517624","0.2262205332517624","0.2262205332517624"
"527","0.22461052238941193","0.22461052238941193","0.22461052238941193"
"528","0.22544388473033905","0.22544388473033905","0.22544388473033905"
"529","0.2197532206773758","0.2197532206773758","0.2197532206773758"
"530","0.200407013297081","0.200407013297081","0.200407013297081"
"531","0.18985027074813843","0.18985027074813843","0.18985027074813843"
"532","0.20697274804115295","0.20697274804115295","0.20697274804115295"
"533","0.20857730507850647","0.20857730507850647","0.20857730507850647"
"534","0.2286766767501831","0.2286766767501831","0.2286766767501831"
"535","0.2027091532945633","0.2027091532945633","0.2027091532945633"
"536","0.22042006254196167","0.22042006254196167","0.22042006254196167"
"537","0.19482482969760895","0.19482482969760895","0.19482482969760895"
"538","0.23376163840293884","0.23376163840293884","0.23376163840293884"
"539","0.21983446180820465","0.21983446180820465","0.21983446180820465"
"540","0.23627372086048126","0.23627372086048126","0.23627372086048126"
"541","0.2132389098405838","0.2132389098405838","0.2132389098405838"
"542","0.19827495515346527","0.19827495515346527","0.19827495515346527"
"543","0.18397203087806702","0.18397203087806702","0.18397203087806702"
"544","0.20769202709197998","0.20769202709197998","0.20769202709197998"
"545","0.23309066891670227","0.23309066891670227","0.23309066891670227"
"546","0.197537362575531","0.197537362575531","0.197537362575531"
"547","0.21458350121974945","0.21458350121974945","0.21458350121974945"
"548","0.19817706942558289","0.19817706942558289","0.19817706942558289"
"549","0.21049505472183228","0.21049505472183228","0.21049505472183228"
"550","0.21483634412288666","0.21483634412288666","0.21483634412288666"
"551","0.19865478575229645","0.19865478575229645","0.19865478575229645"
"552","0.22246268391609192","0.22246268391609192","0.22246268391609192"
"553","0.2074003666639328","0.2074003666639328","0.2074003666639328"
"554","0.19708478450775146","0.19708478450775146","0.19708478450775146"
"555","0.18970194458961487","0.18970194458961487","0.18970194458961487"
"556","0.2081366926431656","0.2081366926431656","0.2081366926431656"
"557","0.20697349309921265","0.20697349309921265","0.20697349309921265"
"558","0.20559577643871307","0.20559577643871307","0.20559577643871307"
"559","0.2030959129333496","0.2030959129333496","0.2030959129333496"
"560","0.21528083086013794","0.21528083086013794","0.21528083086013794"
"561","0.2253585010766983","0.2253585010766983","0.2253585010766983"
"562","0.22991202771663666","0.22991202771663666","0.22991202771663666"
"563","0.22422802448272705","0.22422802448272705","0.22422802448272705"
"564","0.21851490437984467","0.21851490437984467","0.21851490437984467"
"565","0.23381619155406952","0.23381619155406952","0.23381619155406952"
"566","0.21612469851970673","0.21612469851970673","0.21612469851970673"
"567","0.2458057701587677","0.2458057701587677","0.2458057701587677"
"568","0.24605011940002441","0.24605011940002441","0.24605011940002441"
"569","0.19564369320869446","0.19564369320869446","0.19564369320869446"
"570","0.2645549774169922","0.2645549774169922","0.2645549774169922"
"571","0.26391372084617615","0.26391372084617615","0.26391372084617615"
"572","0.2046462595462799","0.2046462595462799","0.2046462595462799"
"573","0.2000998705625534","0.2000998705625534","0.2000998705625534"
"574","0.21091872453689575","0.21091872453689575","0.21091872453689575"
"575","0.21299868822097778","0.21299868822097778","0.21299868822097778"
"576","0.2461642175912857","0.2461642175912857","0.2461642175912857"
"577","0.21754106879234314","0.21754106879234314","0.21754106879234314"
"578","0.2415314018726349","0.2415314018726349","0.2415314018726349"
"579","0.22198855876922607","0.22198855876922607","0.22198855876922607"
"580","0.22836188971996307","0.22836188971996307","0.22836188971996307"
"581","0.2301710546016693","0.2301710546016693","0.2301710546016693"
"582","0.2392318844795227","0.2392318844795227","0.2392318844795227"
"583","0.20601597428321838","0.20601597428321838","0.20601597428321838"
"584","0.22430361807346344","0.22430361807346344","0.22430361807346344"
"585","0.2205752283334732","0.2205752283334732","0.2205752283334732"
"586","0.20389065146446228","0.20389065146446228","0.20389065146446228"
"587","0.21352243423461914","0.21352243423461914","0.21352243423461914"
"588","0.19212114810943604","0.19212114810943604","0.19212114810943604"
"589","0.20459577441215515","0.20459577441215515","0.20459577441215515"
"590","0.22147242724895477","0.22147242724895477","0.22147242724895477"
"591","0.21186339855194092","0.21186339855194092","0.21186339855194092"
"592","0.2578825056552887","0.2578825056552887","0.2578825056552887"
"593","0.2365673929452896","0.2365673929452896","0.2365673929452896"
"594","0.21631091833114624","0.21631091833114624","0.21631091833114624"
"595","0.25097495317459106","0.25097495317459106","0.25097495317459106"
"596","0.23636005818843842","0.23636005818843842","0.23636005818843842"
"597","0.27361205220222473","0.27361205220222473","0.27361205220222473"
"598","0.2584870457649231","0.2584870457649231","0.2584870457649231"
"599","0.25229865312576294","0.25229865312576294","0.25229865312576294"
"600","0.24159835278987885","0.24159835278987885","0.24159835278987885"
"601","0.23032428324222565","0.23032428324222565","0.23032428324222565"
"602","0.22811786830425262","0.22811786830425262","0.22811786830425262"
"603","0.2105751484632492","0.2105751484632492","0.2105751484632492"
"604","0.24240359663963318","0.24240359663963318","0.24240359663963318"
"605","0.2353939563035965","0.2353939563035965","0.2353939563035965"
"606","0.2466067522764206","0.2466067522764206","0.2466067522764206"
"607","0.2552052140235901","0.2552052140235901","0.2552052140235901"
"608","0.2522795498371124","0.2522795498371124","0.2522795498371124"
"609","0.24901984632015228","0.24901984632015228","0.24901984632015228"
"610","0.2530963122844696","0.2530963122844696","0.2530963122844696"
"611","0.22390249371528625","0.22390249371528625","0.22390249371528625"
"612","0.22893984615802765","0.22893984615802765","0.22893984615802765"
"613","0.20828597247600555","0.20828597247600555","0.20828597247600555"
"614","0.22037824988365173","0.22037824988365173","0.22037824988365173"
"615","0.22300927340984344","0.22300927340984344","0.22300927340984344"
"616","0.22988992929458618","0.22988992929458618","0.22988992929458618"
"617","0.21521127223968506","0.21521127223968506","0.21521127223968506"
"618","0.2251853346824646","0.2251853346824646","0.2251853346824646"
"619","0.2133937031030655","0.2133937031030655","0.2133937031030655"
"620","0.22374944388866425","0.22374944388866425","0.22374944388866425"
"621","0.22942638397216797","0.22942638397216797","0.22942638397216797"
"622","0.23071980476379395","0.23071980476379395","0.23071980476379395"
"623","0.2031688094139099","0.2031688094139099","0.2031688094139099"
"624","0.21275348961353302","0.21275348961353302","0.21275348961353302"
"625","0.20210495591163635","0.20210495591163635","0.20210495591163635"
"626","0.21840578317642212","0.21840578317642212","0.21840578317642212"
"627","0.2367255836725235","0.2367255836725235","0.2367255836725235"
"628","0.20658816397190094","0.20658816397190094","0.20658816397190094"
"629","0.21855726838111877","0.21855726838111877","0.21855726838111877"
"630","0.21717225015163422","0.21717225015163422","0.21717225015163422"
"631","0.20507577061653137","0.20507577061653137","0.20507577061653137"
"632","0.18886762857437134","0.18886762857437134","0.18886762857437134"
"633","0.19136281311511993","0.19136281311511993","0.19136281311511993"
"634","0.16946998238563538","0.16946998238563538","0.16946998238563538"
"635","0.20406939089298248","0.20406939089298248","0.20406939089298248"
"636","0.19884595274925232","0.19884595274925232","0.19884595274925232"
"637","0.19034677743911743","0.19034677743911743","0.19034677743911743"
"638","0.1759965717792511","0.1759965717792511","0.1759965717792511"
"639","0.20881637930870056","0.20881637930870056","0.20881637930870056"
"640","0.20915637910366058","0.20915637910366058","0.20915637910366058"
"641","0.2065293937921524","0.2065293937921524","0.2065293937921524"
"642","0.22454684972763062","0.22454684972763062","0.22454684972763062"
"643","0.19589552283287048","0.19589552283287048","0.19589552283287048"
"644","0.21436700224876404","0.21436700224876404","0.21436700224876404"
"645","0.204808309674263","0.204808309674263","0.204808309674263"
"646","0.23773293197155","0.23773293197155","0.23773293197155"
"647","0.21720528602600098","0.21720528602600098","0.21720528602600098"
"648","0.24510490894317627","0.24510490894317627","0.24510490894317627"
"649","0.21109671890735626","0.21109671890735626","0.21109671890735626"
"650","0.18792985379695892","0.18792985379695892","0.18792985379695892"
"651","0.19540280103683472","0.19540280103683472","0.19540280103683472"
"652","0.19851700961589813","0.19851700961589813","0.19851700961589813"
"653","0.2075953185558319","0.2075953185558319","0.2075953185558319"
"654","0.2289632260799408","0.2289632260799408","0.2289632260799408"
"655","0.26346561312675476","0.26346561312675476","0.26346561312675476"
"656","0.240811288356781","0.240811288356781","0.240811288356781"
"657","0.2631717026233673","0.2631717026233673","0.2631717026233673"
"658","0.21937739849090576","0.21937739849090576","0.21937739849090576"
"659","0.2941931486129761","0.2941931486129761","0.2941931486129761"
"660","0.2443753331899643","0.2443753331899643","0.2443753331899643"
"661","0.2551330327987671","0.2551330327987671","0.2551330327987671"
"662","0.3212222158908844","0.3212222158908844","0.3212222158908844"
"663","0.27163031697273254","0.27163031697273254","0.27163031697273254"
"664","0.3082493841648102","0.3082493841648102","0.3082493841648102"
"665","0.2625512182712555","0.2625512182712555","0.2625512182712555"
"666","0.25178271532058716","0.25178271532058716","0.25178271532058716"
"667","0.24600471556186676","0.24600471556186676","0.24600471556186676"
"668","0.27946072816848755","0.27946072816848755","0.27946072816848755"
"669","0.2556781768798828","0.2556781768798828","0.2556781768798828"
"670","0.28339359164237976","0.28339359164237976","0.28339359164237976"
"671","0.2776997983455658","0.2776997983455658","0.2776997983455658"
"672","0.2613651156425476","0.2613651156425476","0.2613651156425476"
"673","0.30309900641441345","0.30309900641441345","0.30309900641441345"
"674","0.25732097029685974","0.25732097029685974","0.25732097029685974"
"675","0.2847253382205963","0.2847253382205963","0.2847253382205963"
"676","0.2432074099779129","0.2432074099779129","0.2432074099779129"
"677","0.26502928137779236","0.26502928137779236","0.26502928137779236"
"678","0.3501179814338684","0.3501179814338684","0.3501179814338684"
"679","0.32841452956199646","0.32841452956199646","0.32841452956199646"
"680","0.32964104413986206","0.32964104413986206","0.32964104413986206"
"681","0.36217719316482544","0.36217719316482544","0.36217719316482544"
"682","0.3392865061759949","0.3392865061759949","0.3392865061759949"
"683","0.36113113164901733","0.36113113164901733","0.36113113164901733"
"684","0.36781784892082214","0.36781784892082214","0.36781784892082214"
"685","0.32672613859176636","0.32672613859176636","0.32672613859176636"
"686","0.3552149832248688","0.3552149832248688","0.3552149832248688"
"687","0.37990596890449524","0.37990596890449524","0.37990596890449524"
"688","0.31054073572158813","0.31054073572158813","0.31054073572158813"
"689","0.35804784297943115","0.35804784297943115","0.35804784297943115"
"690","0.31463178992271423","0.31463178992271423","0.31463178992271423"
"691","0.32316461205482483","0.32316461205482483","0.32316461205482483"
"692","0.2997383773326874","0.2997383773326874","0.2997383773326874"
"693","0.3114573061466217","0.3114573061466217","0.3114573061466217"
"694","0.28616583347320557","0.28616583347320557","0.28616583347320557"
"695","0.26510757207870483","0.26510757207870483","0.26510757207870483"
"696","0.28961360454559326","0.28961360454559326","0.28961360454559326"
"697","0.2986452877521515","0.2986452877521515","0.2986452877521515"
"698","0.3066018521785736","0.3066018521785736","0.3066018521785736"
"699","0.36481282114982605","0.36481282114982605","0.36481282114982605"
"700","0.33685579895973206","0.33685579895973206","0.33685579895973206"
"701","0.30526572465896606","0.30526572465896606","0.30526572465896606"
"702","0.34535467624664307","0.34535467624664307","0.34535467624664307"
"703","0.34228289127349854","0.34228289127349854","0.34228289127349854"
"704","0.30019325017929077","0.30019325017929077","0.30019325017929077"
"705","0.3080349862575531","0.3080349862575531","0.3080349862575531"
"706","0.2973315119743347","0.2973315119743347","0.2973315119743347"
"707","0.32530996203422546","0.32530996203422546","0.32530996203422546"
"708","0.32837972044944763","0.32837972044944763","0.32837972044944763"
"709","0.315014123916626","0.315014123916626","0.315014123916626"
"710","0.2930133640766144","0.2930133640766144","0.2930133640766144"
"711","0.25846800208091736","0.25846800208091736","0.25846800208091736"
"712","0.3157014846801758","0.3157014846801758","0.3157014846801758"
"713","0.3062782883644104","0.3062782883644104","0.3062782883644104"
"714","0.27930113673210144","0.27930113673210144","0.27930113673210144"
"715","0.28846684098243713","0.28846684098243713","0.28846684098243713"
"716","0.30610907077789307","0.30610907077789307","0.30610907077789307"
"717","0.3460848033428192","0.3460848033428192","0.3460848033428192"
"718","0.3222234547138214","0.3222234547138214","0.3222234547138214"
"719","0.29465609788894653","0.29465609788894653","0.29465609788894653"
"720","0.348377525806427","0.348377525806427","0.348377525806427"
"721","0.3755027949810028","0.3755027949810028","0.3755027949810028"
"722","0.3473438620567322","0.3473438620567322","0.3473438620567322"
"723","0.3717159330844879","0.3717159330844879","0.3717159330844879"
"724","0.3154405653476715","0.3154405653476715","0.3154405653476715"
"725","0.3733881115913391","0.3733881115913391","0.3733881115913391"
"726","0.3614659011363983","0.3614659011363983","0.3614659011363983"
"727","0.41588762402534485","0.41588762402534485","0.41588762402534485"
"728","0.3985811173915863","0.3985811173915863","0.3985811173915863"
"729","0.4454617500305176","0.4454617500305176","0.4454617500305176"
"730","0.335013210773468","0.335013210773468","0.335013210773468"
"731","0.38815024495124817","0.38815024495124817","0.38815024495124817"
"732","0.356491357088089","0.356491357088089","0.356491357088089"
"733","0.36056458950042725","0.36056458950042725","0.36056458950042725"
"734","0.36860018968582153","0.36860018968582153","0.36860018968582153"
"735","0.37844517827033997","0.37844517827033997","0.37844517827033997"
"736","0.4082445800304413","0.4082445800304413","0.4082445800304413"
"737","0.4373549222946167","0.4373549222946167","0.4373549222946167"
"738","0.3389800190925598","0.3389800190925598","0.3389800190925598"
"739","0.3557709753513336","0.3557709753513336","0.3557709753513336"
"740","0.35030999779701233","0.35030999779701233","0.35030999779701233"
"741","0.3490135073661804","0.3490135073661804","0.3490135073661804"
"742","0.38558852672576904","0.38558852672576904","0.38558852672576904"
"743","0.42303574085235596","0.42303574085235596","0.42303574085235596"
"744","0.3031754791736603","0.3031754791736603","0.3031754791736603"
"745","0.38560107350349426","0.38560107350349426","0.38560107350349426"
"746","0.3484075665473938","0.3484075665473938","0.3484075665473938"
"747","0.3922693133354187","0.3922693133354187","0.3922693133354187"
"748","0.39572370052337646","0.39572370052337646","0.39572370052337646"
"749","0.3449046015739441","0.3449046015739441","0.3449046015739441"
"750","0.33670076727867126","0.33670076727867126","0.33670076727867126"
"751","0.3161371648311615","0.3161371648311615","0.3161371648311615"
"752","0.2832285463809967","0.2832285463809967","0.2832285463809967"
"753","0.3434318006038666","0.3434318006038666","0.3434318006038666"
"754","0.3574521541595459","0.3574521541595459","0.3574521541595459"
"755","0.2927505671977997","0.2927505671977997","0.2927505671977997"
"756","0.29595947265625","0.29595947265625","0.29595947265625"
"757","0.2999384105205536","0.2999384105205536","0.2999384105205536"
"758","0.26922816038131714","0.26922816038131714","0.26922816038131714"
"759","0.2475520521402359","0.2475520521402359","0.2475520521402359"
"760","0.26341792941093445","0.26341792941093445","0.26341792941093445"
"761","0.3166768252849579","0.3166768252849579","0.3166768252849579"
"762","0.253986656665802","0.253986656665802","0.253986656665802"
"763","0.31282463669776917","0.31282463669776917","0.31282463669776917"
"764","0.2911641001701355","0.2911641001701355","0.2911641001701355"
"765","0.281875878572464","0.281875878572464","0.281875878572464"
"766","0.3148062229156494","0.3148062229156494","0.3148062229156494"
"767","0.3225158154964447","0.3225158154964447","0.3225158154964447"
"768","0.3307948112487793","0.3307948112487793","0.3307948112487793"
"769","0.319792240858078","0.319792240858078","0.319792240858078"
"770","0.3868449330329895","0.3868449330329895","0.3868449330329895"
"771","0.31964582204818726","0.31964582204818726","0.31964582204818726"
"772","0.3503416180610657","0.3503416180610657","0.3503416180610657"
"773","0.33842411637306213","0.33842411637306213","0.33842411637306213"
"774","0.383010596036911","0.383010596036911","0.383010596036911"
"775","0.4037471413612366","0.4037471413612366","0.4037471413612366"
"776","0.33354341983795166","0.33354341983795166","0.33354341983795166"
"777","0.35448673367500305","0.35448673367500305","0.35448673367500305"
"778","0.3457290828227997","0.3457290828227997","0.3457290828227997"
"779","0.35791099071502686","0.35791099071502686","0.35791099071502686"
"780","0.3686074912548065","0.3686074912548065","0.3686074912548065"
"781","0.42388680577278137","0.42388680577278137","0.42388680577278137"
"782","0.3701725900173187","0.3701725900173187","0.3701725900173187"
"783","0.41547927260398865","0.41547927260398865","0.41547927260398865"
"784","0.3586832880973816","0.3586832880973816","0.3586832880973816"
"785","0.40527841448783875","0.40527841448783875","0.40527841448783875"
"786","0.38666707277297974","0.38666707277297974","0.38666707277297974"
"787","0.40663525462150574","0.40663525462150574","0.40663525462150574"
"788","0.35561278462409973","0.35561278462409973","0.35561278462409973"
"789","0.3458339273929596","0.3458339273929596","0.3458339273929596"
"790","0.3559054434299469","0.3559054434299469","0.3559054434299469"
"791","0.38587459921836853","0.38587459921836853","0.38587459921836853"
"792","0.40486660599708557","0.40486660599708557","0.40486660599708557"
"793","0.4041437804698944","0.4041437804698944","0.4041437804698944"
"794","0.4018881022930145","0.4018881022930145","0.4018881022930145"
"795","0.4367050230503082","0.4367050230503082","0.4367050230503082"
"796","0.3637913763523102","0.3637913763523102","0.3637913763523102"
"797","0.46180370450019836","0.46180370450019836","0.46180370450019836"
"798","0.3953462839126587","0.3953462839126587","0.3953462839126587"
"799","0.5835676193237305","0.5835676193237305","0.5835676193237305"
"800","0.5637757182121277","0.5637757182121277","0.5637757182121277"
"801","0.6058294177055359","0.6058294177055359","0.6058294177055359"
"802","0.5978627800941467","0.5978627800941467","0.5978627800941467"
"803","0.5454961061477661","0.5454961061477661","0.5454961061477661"
"804","0.5947772860527039","0.5947772860527039","0.5947772860527039"
"805","0.5268919467926025","0.5268919467926025","0.5268919467926025"
"806","0.5136760473251343","0.5136760473251343","0.5136760473251343"
"807","0.5096055865287781","0.5096055865287781","0.5096055865287781"
"808","0.6031315922737122","0.6031315922737122","0.6031315922737122"
"809","0.5909189581871033","0.5909189581871033","0.5909189581871033"
"810","0.534105658531189","0.534105658531189","0.534105658531189"
"811","0.6123794317245483","0.6123794317245483","0.6123794317245483"
"812","0.645980715751648","0.645980715751648","0.645980715751648"
"813","0.6454517245292664","0.6454517245292664","0.6454517245292664"
"814","0.6400291323661804","0.6400291323661804","0.6400291323661804"
"815","0.6600919365882874","0.6600919365882874","0.6600919365882874"
"816","0.7559774518013","0.7559774518013","0.7559774518013"
"817","0.6636741161346436","0.6636741161346436","0.6636741161346436"
"818","0.8113234043121338","0.8113234043121338","0.8113234043121338"
"819","0.6243462562561035","0.6243462562561035","0.6243462562561035"
"820","0.7237669229507446","0.7237669229507446","0.7237669229507446"
"821","0.6376088857650757","0.6376088857650757","0.6376088857650757"
"822","0.8247506618499756","0.8247506618499756","0.8247506618499756"
"823","0.6510831117630005","0.6510831117630005","0.6510831117630005"
"824","0.7871043682098389","0.7871043682098389","0.7871043682098389"
"825","0.6927708983421326","0.6927708983421326","0.6927708983421326"
"826","0.8025528192520142","0.8025528192520142","0.8025528192520142"
"827","0.672941267490387","0.672941267490387","0.672941267490387"
"828","0.6503810882568359","0.6503810882568359","0.6503810882568359"
"829","0.7114272117614746","0.7114272117614746","0.7114272117614746"
"830","0.7201030850410461","0.7201030850410461","0.7201030850410461"
"831","0.7448318004608154","0.7448318004608154","0.7448318004608154"
"832","0.7742948532104492","0.7742948532104492","0.7742948532104492"
"833","0.8320407271385193","0.8320407271385193","0.8320407271385193"
"834","0.7232636213302612","0.7232636213302612","0.7232636213302612"
"835","0.7997823357582092","0.7997823357582092","0.7997823357582092"
"836","0.6779999136924744","0.6779999136924744","0.6779999136924744"
"837","0.8148119449615479","0.8148119449615479","0.8148119449615479"
"838","0.693574845790863","0.693574845790863","0.693574845790863"
"839","0.7181745171546936","0.7181745171546936","0.7181745171546936"
"840","0.7660329937934875","0.7660329937934875","0.7660329937934875"
"841","0.8458606600761414","0.8458606600761414","0.8458606600761414"
"842","0.822148323059082","0.822148323059082","0.822148323059082"
"843","0.8335432410240173","0.8335432410240173","0.8335432410240173"
"844","0.7623383402824402","0.7623383402824402","0.7623383402824402"
"845","0.9324246644973755","0.9324246644973755","0.9324246644973755"
"846","0.8570932149887085","0.8570932149887085","0.8570932149887085"
"847","1.0135605335235596","1.0135605335235596","1.0135605335235596"
"848","0.9460398554801941","0.9460398554801941","0.9460398554801941"
"849","1.0029983520507812","1.0029983520507812","1.0029983520507812"
"850","1.0169024467468262","1.0169024467468262","1.0169024467468262"
"851","0.9613814949989319","0.9613814949989319","0.9613814949989319"
"852","0.9593561291694641","0.9593561291694641","0.9593561291694641"
"853","0.914772093296051","0.914772093296051","0.914772093296051"
"854","0.9416100382804871","0.9416100382804871","0.9416100382804871"
"855","0.7846850156784058","0.7846850156784058","0.7846850156784058"
"856","0.9075056910514832","0.9075056910514832","0.9075056910514832"
"857","0.8439907431602478","0.8439907431602478","0.8439907431602478"
"858","0.9019984006881714","0.9019984006881714","0.9019984006881714"
"859","0.8777655363082886","0.8777655363082886","0.8777655363082886"
"860","0.9235424995422363","0.9235424995422363","0.9235424995422363"
"861","0.7365997433662415","0.7365997433662415","0.7365997433662415"
"862","0.9323130249977112","0.9323130249977112","0.9323130249977112"
"863","0.880297839641571","0.880297839641571","0.880297839641571"
"864","0.9579660892486572","0.9579660892486572","0.9579660892486572"
"865","0.8715947866439819","0.8715947866439819","0.8715947866439819"
"866","0.9555565118789673","0.9555565118789673","0.9555565118789673"
"867","0.8490097522735596","0.8490097522735596","0.8490097522735596"
"868","0.9667648077011108","0.9667648077011108","0.9667648077011108"
"869","0.871110200881958","0.871110200881958","0.871110200881958"
"870","1.0176395177841187","1.0176395177841187","1.0176395177841187"
"871","1.0948491096496582","1.0948491096496582","1.0948491096496582"
"872","0.9284436702728271","0.9284436702728271","0.9284436702728271"
"873","1.0451728105545044","1.0451728105545044","1.0451728105545044"
"874","0.9634997248649597","0.9634997248649597","0.9634997248649597"
"875","1.1236106157302856","1.1236106157302856","1.1236106157302856"
"876","0.9091153144836426","0.9091153144836426","0.9091153144836426"
"877","0.9176321029663086","0.9176321029663086","0.9176321029663086"
"878","0.9336585402488708","0.9336585402488708","0.9336585402488708"
"879","0.8950420618057251","0.8950420618057251","0.8950420618057251"
"880","0.9054977893829346","0.9054977893829346","0.9054977893829346"
"881","0.9999352693557739","0.9999352693557739","0.9999352693557739"
"882","1.1035712957382202","1.1035712957382202","1.1035712957382202"
"883","1.0407744646072388","1.0407744646072388","1.0407744646072388"
"884","1.2066843509674072","1.2066843509674072","1.2066843509674072"
"885","1.2456825971603394","1.2456825971603394","1.2456825971603394"
"886","1.2917406558990479","1.2917406558990479","1.2917406558990479"
"887","1.153100848197937","1.153100848197937","1.153100848197937"
"888","1.3363124132156372","1.3363124132156372","1.3363124132156372"
"889","1.3064647912979126","1.3064647912979126","1.3064647912979126"
"890","1.3451566696166992","1.3451566696166992","1.3451566696166992"
"891","1.3600647449493408","1.3600647449493408","1.3600647449493408"
"892","1.2460252046585083","1.2460252046585083","1.2460252046585083"
"893","1.2338658571243286","1.2338658571243286","1.2338658571243286"
"894","1.256421685218811","1.256421685218811","1.256421685218811"
"895","1.2885257005691528","1.2885257005691528","1.2885257005691528"
"896","1.2824546098709106","1.2824546098709106","1.2824546098709106"
